=============================================================
 starting episode: 100/2000
Client connected on 3109..............
Ep:100 step:0(64193), a_t=[s= 1.00, t= 1.000000, b= 0.000001], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  15224.45, epsilon=  0.813, speed=  0.20, gear= 1, damage= 0.00
Ep:183 step:220(89355), a_t=[s= 0.83, t= 0.505987, b= 0.000000], r_t=[r=-0.12, prog= 0.28, pen=-0.40, r_old=-0.12], Reward=  4929.42 /  4942.61 /  24766.61, epsilon=  0.762, speed=  0.17, gear= 1, damage= 1125.00
Ep:183 step:240(89375), a_t=[s=-0.59, t= 0.552974, b= 0.067539], r_t=[r=-0.12, prog= 0.34, pen=-0.46, r_old=-0.12], Reward=  4927.31 /  4940.50 /  24766.61, epsilon=  0.762, speed=  0.20, gear= 1, damage= 1125.00
Ep:183 step:260(89395), a_t=[s=-1.00, t= 0.634540, b= 0.021876], r_t=[r=-0.07, prog= 0.30, pen=-0.37, r_old=-0.07], Reward=  4925.37 /  4938.56 /  24766.61, epsilon=  0.762, speed=  0.16, gear= 1, damage= 1125.00
Ep:183 step:280(89415), a_t=[s= 0.25, t= 0.516958, b= 0.073209], r_t=[r=-0.04, prog= 0.34, pen=-0.38, r_old=-0.04], Reward=  4923.55 /  4936.74 /  24766.61, epsilon=  0.762, speed=  0.17, gear= 1, damage= 1125.00
Ep:183 step:300(89435), a_t=[s=-0.31, t= 0.664796, b= 0.118368], r_t=[r=-0.05, prog= 0.67, pen=-0.72, r_old=-0.05], Reward=  4922.73 /  4935.91 /  24766.61, epsilon=  0.762, speed=  0.32, gear= 1, damage= 1125.00
Ep:183 step:320(89455), a_t=[s=-0.79, t= 0.480265, b= 0.108665], r_t=[r=-0.03, prog= 0.73, pen=-0.75, r_old=-0.03], Reward=  4922.30 /  4935.49 /  24766.61, epsilon=  0.762, speed=  0.34, gear= 1, damage= 1125.00
Ep:183 step:340(89475), a_t=[s=-0.30, t= 0.615574, b= 0.108021], r_t=[r=-0.00, prog= 0.45, pen=-0.45, r_old=-0.00], Reward=  4922.13 /  4935.31 /  24766.61, epsilon=  0.762, speed=  0.21, gear= 1, damage= 1125.00
Ep:183 step:360(89495), a_t=[s= 0.18, t= 0.530200, b= 0.158960], r_t=[r= 0.01, prog= 0.44, pen=-0.44, r_old= 0.01], Reward=  4922.17 /  4935.36 /  24766.61, epsilon=  0.762, speed=  0.20, gear= 1, damage= 1125.00
Ep:183 step:380(89515), a_t=[s=-0.87, t= 0.721497, b= 0.120299], r_t=[r= 0.01, prog= 0.29, pen=-0.28, r_old= 0.01], Reward=  4922.52 /  4935.70 /  24766.61, epsilon=  0.762, speed=  0.13, gear= 1, damage= 1125.00
Ep:183 step:400(89535), a_t=[s=-0.86, t= 0.546168, b= 0.151794], r_t=[r= 0.05, prog= 0.55, pen=-0.50, r_old= 0.05], Reward=  4923.67 /  4936.86 /  24766.61, epsilon=  0.762, speed=  0.23, gear= 1, damage= 1125.00
Ep:183 step:420(89555), a_t=[s=-0.99, t= 0.602887, b= 0.091839], r_t=[r= 0.17, prog= 1.32, pen=-1.15, r_old= 0.17], Reward=  4925.38 /  4938.56 /  24766.61, epsilon=  0.761, speed=  0.55, gear= 1, damage= 1125.00
Ep:183 step:440(89575), a_t=[s=-0.40, t= 0.514853, b= 0.112643], r_t=[r= 0.23, prog= 1.39, pen=-1.16, r_old= 0.23], Reward=  4927.90 /  4941.09 /  24766.61, epsilon=  0.761, speed=  0.56, gear= 1, damage= 1125.00
Ep:183 step:460(89595), a_t=[s=-0.43, t= 0.609547, b= 0.174023], r_t=[r= 0.20, prog= 1.01, pen=-0.81, r_old= 0.20], Reward=  4931.43 /  4944.61 /  24766.61, epsilon=  0.761, speed=  0.40, gear= 1, damage= 1125.00
Ep:183 step:480(89615), a_t=[s= 0.08, t= 0.547613, b= 0.127818], r_t=[r= 0.13, prog= 0.61, pen=-0.48, r_old= 0.13], Reward=  4935.76 /  4948.95 /  24766.61, epsilon=  0.761, speed=  0.23, gear= 1, damage= 1125.00
Ep:183 step:500(89635), a_t=[s= 0.03, t= 0.722114, b= 0.095052], r_t=[r= 0.22, prog= 0.84, pen=-0.62, r_old= 0.22], Reward=  4942.98 /  4956.17 /  24766.61, epsilon=  0.761, speed=  0.31, gear= 1, damage= 1125.00
Ep:183 step:520(89655), a_t=[s=-0.75, t= 0.572721, b= 0.109041], r_t=[r= 0.15, prog= 0.51, pen=-0.37, r_old= 0.15], Reward=  4950.58 /  4963.77 /  24766.61, epsilon=  0.761, speed=  0.19, gear= 1, damage= 1125.00
Ep:183 step:540(89675), a_t=[s=-0.43, t= 0.624737, b= 0.117784], r_t=[r= 0.35, prog= 1.15, pen=-0.80, r_old= 0.35], Reward=  4960.84 /  4974.02 /  24766.61, epsilon=  0.761, speed=  0.41, gear= 1, damage= 1125.00
Ep:183 step:560(89695), a_t=[s= 0.22, t= 0.567216, b= 0.145468], r_t=[r= 0.38, prog= 1.14, pen=-0.76, r_old= 0.38], Reward=  4973.76 /  4986.95 /  24766.61, epsilon=  0.761, speed=  0.40, gear= 1, damage= 1125.00
Ep:183 step:580(89715), a_t=[s=-0.90, t= 0.711385, b= 0.120578], r_t=[r= 0.71, prog= 2.01, pen=-1.29, r_old= 0.71], Reward=  4989.35 /  5002.53 /  24766.61, epsilon=  0.761, speed=  0.69, gear= 1, damage= 1125.00
Ep:183 step:600(89735), a_t=[s=-1.00, t= 0.726978, b= 0.218309], r_t=[r= 1.34, prog= 3.51, pen=-2.17, r_old= 1.34], Reward=  5009.12 /  5022.31 /  24766.61, epsilon=  0.761, speed=  1.19, gear= 1, damage= 1125.00
Ep:183 step:620(89755), a_t=[s=-0.35, t= 0.609283, b= 0.210245], r_t=[r= 1.33, prog= 3.31, pen=-1.99, r_old= 1.33], Reward=  5034.61 /  5047.80 /  24766.61, epsilon=  0.761, speed=  1.12, gear= 1, damage= 1125.00
Ep:183 step:640(89775), a_t=[s=-0.81, t= 0.648266, b= 0.117177], r_t=[r= 1.42, prog= 3.23, pen=-1.81, r_old= 1.42], Reward=  5061.48 /  5074.67 /  24766.61, epsilon=  0.761, speed=  1.08, gear= 1, damage= 1125.00
Ep:183 step:660(89795), a_t=[s=-0.40, t= 0.655217, b= 0.155393], r_t=[r= 1.33, prog= 2.89, pen=-1.56, r_old= 1.33], Reward=  5092.55 /  5105.74 /  24766.61, epsilon=  0.761, speed=  0.96, gear= 1, damage= 1125.00
Ep:183 step:680(89815), a_t=[s=-0.15, t= 0.615228, b= 0.181685], r_t=[r= 0.90, prog= 2.01, pen=-1.11, r_old= 0.90], Reward=  5118.17 /  5131.36 /  24766.61, epsilon=  0.761, speed=  0.67, gear= 1, damage= 1125.00
Ep:183 step:700(89835), a_t=[s= 0.06, t= 0.487472, b= 0.147983], r_t=[r= 1.08, prog= 2.54, pen=-1.45, r_old= 1.08], Reward=  5145.08 /  5158.26 /  24766.61, epsilon=  0.761, speed=  0.85, gear= 1, damage= 1125.00
Ep:183 step:720(89855), a_t=[s= 0.19, t= 0.527448, b= 0.162543], r_t=[r= 0.91, prog= 2.15, pen=-1.24, r_old= 0.91], Reward=  5174.13 /  5187.32 /  24766.61, epsilon=  0.760, speed=  0.73, gear= 1, damage= 1125.00
Ep:183 step:740(89875), a_t=[s= 1.00, t= 0.545441, b= 0.079579], r_t=[r= 0.85, prog= 2.02, pen=-1.16, r_old= 0.85], Reward=  5202.58 /  5215.77 /  24766.61, epsilon=  0.760, speed=  0.69, gear= 1, damage= 1125.00
Ep:183 step:760(89895), a_t=[s= 0.93, t= 0.589409, b= 0.246795], r_t=[r= 0.79, prog= 1.79, pen=-1.00, r_old= 0.79], Reward=  5226.51 /  5239.70 /  24766.61, epsilon=  0.760, speed=  0.60, gear= 1, damage= 1125.00
Ep:183 step:780(89915), a_t=[s= 0.19, t= 0.618894, b= 0.191873], r_t=[r= 1.14, prog= 2.42, pen=-1.29, r_old= 1.14], Reward=  5253.07 /  5266.26 /  24766.61, epsilon=  0.760, speed=  0.81, gear= 1, damage= 1125.00
Ep:183 step:800(89935), a_t=[s=-0.11, t= 0.668566, b= 0.221770], r_t=[r= 0.62, prog= 1.27, pen=-0.65, r_old= 0.62], Reward=  5280.70 /  5293.89 /  24766.61, epsilon=  0.760, speed=  0.42, gear= 1, damage= 1125.00
Ep:183 step:820(89955), a_t=[s=-0.52, t= 0.609884, b= 0.134702], r_t=[r= 1.19, prog= 2.47, pen=-1.28, r_old= 1.19], Reward=  5311.07 /  5324.26 /  24766.61, epsilon=  0.760, speed=  0.83, gear= 1, damage= 1125.00
Ep:183 step:840(89975), a_t=[s= 0.16, t= 0.581863, b= 0.126096], r_t=[r= 2.16, prog= 4.65, pen=-2.49, r_old= 2.16], Reward=  5341.69 /  5354.88 /  24766.61, epsilon=  0.760, speed=  1.57, gear= 1, damage= 1125.00
Ep:183 step:860(89995), a_t=[s= 0.18, t= 0.509776, b= 0.171175], r_t=[r= 2.19, prog= 4.69, pen=-2.51, r_old= 2.19], Reward=  5373.48 /  5386.66 /  24766.61, epsilon=  0.760, speed=  1.59, gear= 1, damage= 1125.00
Ep:183 step:880(90015), a_t=[s= 0.42, t= 0.698926, b= 0.129311], r_t=[r= 1.42, prog= 2.89, pen=-1.47, r_old= 1.42], Reward=  5398.11 /  5411.30 /  24766.61, epsilon=  0.760, speed=  0.97, gear= 1, damage= 1125.00
Ep:183 step:900(90035), a_t=[s=-0.18, t= 0.527119, b= 0.126918], r_t=[r= 1.01, prog= 1.97, pen=-0.96, r_old= 1.01], Reward=  5431.66 /  5444.85 /  24766.61, epsilon=  0.760, speed=  0.66, gear= 1, damage= 1125.00
Ep:183 step:920(90055), a_t=[s= 0.08, t= 0.692229, b= 0.185505], r_t=[r= 1.58, prog= 2.99, pen=-1.41, r_old= 1.58], Reward=  5462.15 /  5475.34 /  24766.61, epsilon=  0.760, speed=  1.00, gear= 1, damage= 1125.00
Ep:183 step:940(90075), a_t=[s=-0.60, t= 0.620747, b= 0.128798], r_t=[r= 1.73, prog= 3.21, pen=-1.48, r_old= 1.73], Reward=  5499.45 /  5512.64 /  24766.61, epsilon=  0.760, speed=  1.07, gear= 1, damage= 1125.00
Ep:183 step:960(90095), a_t=[s=-0.06, t= 0.668679, b= 0.210630], r_t=[r= 2.33, prog= 4.31, pen=-1.98, r_old= 2.33], Reward=  5536.49 /  5549.67 /  24766.61, epsilon=  0.760, speed=  1.44, gear= 1, damage= 1125.00
Ep:183 step:980(90115), a_t=[s= 0.33, t= 0.583533, b= 0.149703], r_t=[r= 1.76, prog= 3.25, pen=-1.49, r_old= 1.76], Reward=  5568.73 /  5581.92 /  24766.61, epsilon=  0.760, speed=  1.08, gear= 1, damage= 1125.00
Ep:183 step:1000(90135), a_t=[s= 0.90, t= 0.668129, b= 0.070635], r_t=[r= 1.18, prog= 2.20, pen=-1.02, r_old= 1.18], Reward=  5606.61 /  5619.80 /  24766.61, epsilon=  0.760, speed=  0.74, gear= 1, damage= 1125.00
Ep:183 step:1020(90155), a_t=[s=-0.12, t= 0.595880, b= 0.183994], r_t=[r= 1.92, prog= 3.56, pen=-1.64, r_old= 1.92], Reward=  5644.44 /  5657.63 /  24766.61, epsilon=  0.759, speed=  1.19, gear= 1, damage= 1125.00
Ep:183 step:1040(90175), a_t=[s=-0.67, t= 0.609719, b= 0.212619], r_t=[r= 3.05, prog= 5.53, pen=-2.48, r_old= 3.05], Reward=  5682.86 /  5696.04 /  24766.61, epsilon=  0.759, speed=  1.85, gear= 1, damage= 1125.00
Ep:183 step:1060(90195), a_t=[s= 0.43, t= 0.595088, b= 0.128485], r_t=[r= 1.25, prog= 2.23, pen=-0.98, r_old= 1.25], Reward=  5717.92 /  5731.11 /  24766.61, epsilon=  0.759, speed=  0.74, gear= 1, damage= 1125.00
Ep:183 step:1080(90215), a_t=[s= 0.16, t= 0.617316, b= 0.193255], r_t=[r= 2.20, prog= 3.96, pen=-1.75, r_old= 2.20], Reward=  5755.67 /  5768.86 /  24766.61, epsilon=  0.759, speed=  1.32, gear= 1, damage= 1125.00
Ep:183 step:1100(90235), a_t=[s=-0.69, t= 0.705259, b= 0.140315], r_t=[r= 0.58, prog= 1.03, pen=-0.45, r_old= 0.58], Reward=  5792.48 /  5805.67 /  24766.61, epsilon=  0.759, speed=  0.34, gear= 1, damage= 1125.00
Ep:183 step:1120(90255), a_t=[s=-0.01, t= 0.599562, b= 0.099712], r_t=[r= 2.17, prog= 3.90, pen=-1.73, r_old= 2.17], Reward=  5826.72 /  5839.91 /  24766.61, epsilon=  0.759, speed=  1.30, gear= 1, damage= 1125.00
Ep:183 step:1140(90275), a_t=[s=-0.61, t= 0.723956, b= 0.126543], r_t=[r= 2.66, prog= 4.84, pen=-2.17, r_old= 2.66], Reward=  5860.42 /  5873.61 /  24766.61, epsilon=  0.759, speed=  1.62, gear= 1, damage= 1125.00
Ep:183 step:1160(90295), a_t=[s= 0.36, t= 0.631773, b= 0.145527], r_t=[r= 2.41, prog= 4.44, pen=-2.03, r_old= 2.41], Reward=  5895.06 /  5908.25 /  24766.61, epsilon=  0.759, speed=  1.49, gear= 1, damage= 1125.00
Ep:183 step:1180(90315), a_t=[s=-0.40, t= 0.641533, b= 0.161829], r_t=[r= 1.10, prog= 1.97, pen=-0.88, r_old= 1.10], Reward=  5929.96 /  5943.15 /  24766.61, epsilon=  0.759, speed=  0.66, gear= 1, damage= 1125.00
Ep:183 step:1200(90335), a_t=[s= 0.43, t= 0.748334, b= 0.141007], r_t=[r= 2.70, prog= 4.78, pen=-2.07, r_old= 2.70], Reward=  5963.96 /  5977.15 /  24766.61, epsilon=  0.759, speed=  1.60, gear= 1, damage= 1125.00
Ep:183 step:1220(90355), a_t=[s=-0.32, t= 0.581135, b= 0.214339], r_t=[r= 1.77, prog= 3.04, pen=-1.26, r_old= 1.77], Reward=  6000.01 /  6013.20 /  24766.61, epsilon=  0.759, speed=  1.01, gear= 1, damage= 1125.00
Ep:183 step:1240(90375), a_t=[s= 0.74, t= 0.630932, b= 0.115220], r_t=[r= 2.95, prog= 5.18, pen=-2.23, r_old= 2.95], Reward=  6043.52 /  6056.71 /  24766.61, epsilon=  0.759, speed=  1.73, gear= 1, damage= 1125.00
Ep:183 step:1260(90395), a_t=[s=-1.00, t= 0.581349, b= 0.157743], r_t=[r= 1.87, prog= 3.32, pen=-1.45, r_old= 1.87], Reward=  6077.35 /  6090.54 /  24766.61, epsilon=  0.759, speed=  1.11, gear= 1, damage= 1125.00
Ep:183 step:1280(90415), a_t=[s=-0.56, t= 0.716230, b= 0.182621], r_t=[r= 1.48, prog= 2.57, pen=-1.09, r_old= 1.48], Reward=  6116.33 /  6129.52 /  24766.61, epsilon=  0.759, speed=  0.86, gear= 1, damage= 1125.00
Ep:183 step:1300(90435), a_t=[s=-0.99, t= 0.593529, b= 0.178454], r_t=[r= 1.84, prog= 3.26, pen=-1.41, r_old= 1.84], Reward=  6150.46 /  6163.65 /  24766.61, epsilon=  0.759, speed=  1.09, gear= 1, damage= 1125.00
Ep:183 step:1320(90455), a_t=[s= 0.80, t= 0.658045, b= 0.146060], r_t=[r= 1.37, prog= 2.49, pen=-1.12, r_old= 1.37], Reward=  6181.21 /  6194.40 /  24766.61, epsilon=  0.758, speed=  0.84, gear= 1, damage= 1125.00
Ep:183 step:1340(90475), a_t=[s= 1.00, t= 0.618827, b= 0.166448], r_t=[r= 2.75, prog= 5.15, pen=-2.40, r_old= 2.75], Reward=  6219.16 /  6232.35 /  24766.61, epsilon=  0.758, speed=  1.75, gear= 1, damage= 1125.00
Ep:183 step:1360(90495), a_t=[s=-0.51, t= 0.570734, b= 0.119312], r_t=[r= 1.72, prog= 3.23, pen=-1.51, r_old= 1.72], Reward=  6253.46 /  6266.65 /  24766.61, epsilon=  0.758, speed=  1.11, gear= 1, damage= 1125.00
Ep:183 step:1380(90515), a_t=[s= 0.98, t= 0.490220, b= 0.147037], r_t=[r= 2.91, prog= 5.10, pen=-2.19, r_old= 2.91], Reward=  6289.40 /  6302.59 /  24766.61, epsilon=  0.758, speed=  1.72, gear= 1, damage= 1125.00
Ep:183 step:1400(90535), a_t=[s=-0.38, t= 0.605684, b= 0.291995], r_t=[r= 1.33, prog= 2.21, pen=-0.88, r_old= 1.33], Reward=  6330.76 /  6343.94 /  24766.61, epsilon=  0.758, speed=  0.74, gear= 1, damage= 1125.00
Ep:183 step:1420(90555), a_t=[s= 0.14, t= 0.610834, b= 0.156174], r_t=[r= 1.56, prog= 2.48, pen=-0.92, r_old= 1.56], Reward=  6375.27 /  6388.45 /  24766.61, epsilon=  0.758, speed=  0.83, gear= 1, damage= 1125.00
Ep:183 step:1440(90575), a_t=[s=-0.43, t= 0.513653, b= 0.201482], r_t=[r= 1.46, prog= 2.39, pen=-0.93, r_old= 1.46], Reward=  6412.98 /  6426.16 /  24766.61, epsilon=  0.758, speed=  0.80, gear= 1, damage= 1125.00
Ep:183 step:1460(90595), a_t=[s=-0.25, t= 0.533307, b= 0.138710], r_t=[r= 1.58, prog= 2.66, pen=-1.09, r_old= 1.58], Reward=  6456.31 /  6469.50 /  24766.61, epsilon=  0.758, speed=  0.89, gear= 1, damage= 1125.00
Ep:183 step:1480(90615), a_t=[s= 0.06, t= 0.590537, b= 0.237318], r_t=[r= 1.68, prog= 2.92, pen=-1.24, r_old= 1.68], Reward=  6488.41 /  6501.60 /  24766.61, epsilon=  0.758, speed=  0.98, gear= 1, damage= 1125.00
Ep:183 step:1500(90635), a_t=[s= 0.28, t= 0.610035, b= 0.155938], r_t=[r= 1.46, prog= 2.50, pen=-1.04, r_old= 1.46], Reward=  6519.91 /  6533.10 /  24766.61, epsilon=  0.758, speed=  0.84, gear= 1, damage= 1125.00
Ep:183 step:1520(90655), a_t=[s=-0.46, t= 0.775486, b= 0.172079], r_t=[r= 2.31, prog= 3.87, pen=-1.56, r_old= 2.31], Reward=  6555.42 /  6568.61 /  24766.61, epsilon=  0.758, speed=  1.29, gear= 1, damage= 1125.00
Ep:183 step:1540(90675), a_t=[s= 0.14, t= 0.597888, b= 0.139255], r_t=[r= 1.03, prog= 1.70, pen=-0.67, r_old= 1.03], Reward=  6590.61 /  6603.80 /  24766.61, epsilon=  0.758, speed=  0.57, gear= 1, damage= 1125.00
Ep:183 step:1560(90695), a_t=[s= 1.00, t= 0.610300, b= 0.231872], r_t=[r= 2.09, prog= 3.54, pen=-1.45, r_old= 2.09], Reward=  6633.83 /  6647.02 /  24766.61, epsilon=  0.758, speed=  1.18, gear= 1, damage= 1125.00
Ep:183 step:1580(90715), a_t=[s= 0.86, t= 0.597475, b= 0.114889], r_t=[r= 1.36, prog= 2.34, pen=-0.98, r_old= 1.36], Reward=  6666.73 /  6679.92 /  24766.61, epsilon=  0.758, speed=  0.79, gear= 1, damage= 1125.00
Ep:183 step:1600(90735), a_t=[s= 0.10, t= 0.711907, b= 0.191449], r_t=[r= 1.58, prog= 2.70, pen=-1.12, r_old= 1.58], Reward=  6702.42 /  6715.61 /  24766.61, epsilon=  0.758, speed=  0.91, gear= 1, damage= 1125.00
Ep:183 step:1620(90755), a_t=[s= 0.73, t= 0.738799, b= 0.156576], r_t=[r= 3.13, prog= 5.01, pen=-1.88, r_old= 3.13], Reward=  6753.39 /  6766.58 /  24766.61, epsilon=  0.757, speed=  1.67, gear= 1, damage= 1125.00
Ep:183 step:1640(90775), a_t=[s=-0.47, t= 0.557656, b= 0.205428], r_t=[r= 2.67, prog= 4.31, pen=-1.64, r_old= 2.67], Reward=  6800.36 /  6813.54 /  24766.61, epsilon=  0.757, speed=  1.44, gear= 1, damage= 1125.00
Ep:183 step:1660(90795), a_t=[s=-0.32, t= 0.517246, b= 0.152972], r_t=[r= 1.37, prog= 2.34, pen=-0.97, r_old= 1.37], Reward=  6844.10 /  6857.29 /  24766.61, epsilon=  0.757, speed=  0.79, gear= 1, damage= 1125.00
Ep:183 step:1680(90815), a_t=[s=-0.05, t= 0.566786, b= 0.146071], r_t=[r= 1.71, prog= 3.10, pen=-1.39, r_old= 1.71], Reward=  6879.91 /  6893.10 /  24766.61, epsilon=  0.757, speed=  1.05, gear= 1, damage= 1125.00
Ep:183 step:1700(90835), a_t=[s=-0.13, t= 0.572881, b= 0.248280], r_t=[r= 1.05, prog= 2.01, pen=-0.96, r_old= 1.05], Reward=  6910.01 /  6923.20 /  24766.61, epsilon=  0.757, speed=  0.68, gear= 1, damage= 1125.00
Ep:183 step:1720(90855), a_t=[s=-0.93, t= 0.543386, b= 0.183257], r_t=[r= 1.44, prog= 2.68, pen=-1.24, r_old= 1.44], Reward=  6939.59 /  6952.78 /  24766.61, epsilon=  0.757, speed=  0.91, gear= 1, damage= 1125.00
Ep:183 step:1740(90875), a_t=[s=-1.00, t= 0.694400, b= 0.165564], r_t=[r= 2.05, prog= 3.74, pen=-1.69, r_old= 2.05], Reward=  6979.13 /  6992.31 /  24766.61, epsilon=  0.757, speed=  1.26, gear= 1, damage= 1125.00
Ep:183 step:1760(90895), a_t=[s=-1.00, t= 0.590236, b= 0.232807], r_t=[r= 1.98, prog= 3.53, pen=-1.55, r_old= 1.98], Reward=  7011.91 /  7025.10 /  24766.61, epsilon=  0.757, speed=  1.18, gear= 1, damage= 1125.00
Ep:183 step:1780(90915), a_t=[s=-0.95, t= 0.560039, b= 0.167515], r_t=[r= 1.65, prog= 2.85, pen=-1.20, r_old= 1.65], Reward=  7045.40 /  7058.59 /  24766.61, epsilon=  0.757, speed=  0.95, gear= 1, damage= 1125.00
Ep:183 step:1800(90935), a_t=[s= 0.13, t= 0.625512, b= 0.151186], r_t=[r= 1.89, prog= 3.23, pen=-1.35, r_old= 1.89], Reward=  7087.07 /  7100.25 /  24766.61, epsilon=  0.757, speed=  1.08, gear= 1, damage= 1125.00
Ep:183 step:1820(90955), a_t=[s= 0.36, t= 0.487969, b= 0.116586], r_t=[r= 1.10, prog= 1.91, pen=-0.81, r_old= 1.10], Reward=  7122.16 /  7135.34 /  24766.61, epsilon=  0.757, speed=  0.64, gear= 1, damage= 1125.00
Ep:183 step:1840(90975), a_t=[s=-0.24, t= 0.616253, b= 0.166473], r_t=[r= 1.84, prog= 3.31, pen=-1.47, r_old= 1.84], Reward=  7156.81 /  7170.00 /  24766.61, epsilon=  0.757, speed=  1.11, gear= 1, damage= 1125.00
Ep:183 step:1860(90995), a_t=[s= 0.28, t= 0.515529, b= 0.233025], r_t=[r= 1.46, prog= 2.68, pen=-1.22, r_old= 1.46], Reward=  7187.31 /  7200.50 /  24766.61, epsilon=  0.757, speed=  0.91, gear= 1, damage= 1125.00
Ep:183 step:1880(91015), a_t=[s= 0.66, t= 0.621698, b= 0.163653], r_t=[r= 1.67, prog= 3.06, pen=-1.39, r_old= 1.67], Reward=  7230.06 /  7243.24 /  24766.61, epsilon=  0.757, speed=  1.05, gear= 1, damage= 1125.00
Ep:183 step:1900(91035), a_t=[s= 0.42, t= 0.505466, b= 0.191783], r_t=[r= 3.98, prog= 6.88, pen=-2.91, r_old= 3.98], Reward=  7272.96 /  7286.15 /  24766.61, epsilon=  0.757, speed=  2.34, gear= 1, damage= 1125.00
Ep:183 step:1920(91055), a_t=[s= 0.92, t= 0.602774, b= 0.081585], r_t=[r= 1.76, prog= 2.85, pen=-1.09, r_old= 1.76], Reward=  7315.67 /  7328.86 /  24766.61, epsilon=  0.756, speed=  0.96, gear= 1, damage= 1125.00
Ep:183 step:1940(91075), a_t=[s= 0.02, t= 0.518953, b= 0.174827], r_t=[r= 4.04, prog= 6.22, pen=-2.18, r_old= 4.04], Reward=  7368.00 /  7381.19 /  24766.61, epsilon=  0.756, speed=  2.07, gear= 1, damage= 1125.00
Ep:183 step:1960(91095), a_t=[s=-1.00, t= 0.636328, b= 0.236799], r_t=[r= 3.59, prog= 5.98, pen=-2.39, r_old= 3.59], Reward=  7421.09 /  7434.28 /  24766.61, epsilon=  0.756, speed=  2.01, gear= 1, damage= 1125.00
Ep:183 step:1980(91115), a_t=[s=-0.26, t= 0.648261, b= 0.223012], r_t=[r= 1.57, prog= 2.79, pen=-1.23, r_old= 1.57], Reward=  7459.36 /  7472.55 /  24766.61, epsilon=  0.756, speed=  0.95, gear= 1, damage= 1125.00
=============================================================
 starting episode: 184/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:184 step:0(91135), a_t=[s= 0.37, t= 0.640351, b= 0.000000], r_t=[r= 0.26, prog= 0.26, pen=-0.00, r_old= 0.26], Reward=  0.26 /  0.26 /  24766.61, epsilon=  0.756, speed=  0.09, gear= 1, damage= 0.00
Ep:184 step:20(91155), a_t=[s=-0.95, t= 0.522395, b= 0.000000], r_t=[r= 163.41, prog= 183.92, pen=-20.51, r_old= 163.41], Reward=  1564.18 /  1564.18 /  24766.61, epsilon=  0.756, speed=  61.82, gear= 1, damage= 0.00
Ep:184 step:40(91175), a_t=[s=-0.29, t= 0.590565, b= 0.136801], r_t=[r= 181.60, prog= 231.01, pen=-49.41, r_old= 181.60], Reward=  5163.01 /  5163.01 /  24766.61, epsilon=  0.756, speed=  77.73, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 185/2000
Client connected on 3109..............
Ep:185 step:0(91183), a_t=[s= 0.63, t= 0.601665, b= 0.000000], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  24766.61, epsilon=  0.756, speed=  0.08, gear= 1, damage= 0.00
Ep:185 step:20(91203), a_t=[s=-0.01, t= 0.691974, b= 0.000000], r_t=[r= 117.17, prog= 167.97, pen=-50.79, r_old= 117.17], Reward=  1401.24 /  1401.24 /  24766.61, epsilon=  0.756, speed=  60.68, gear= 1, damage= 0.00
Ep:185 step:40(91223), a_t=[s=-0.54, t= 0.536416, b= 0.137937], r_t=[r= 219.23, prog= 235.76, pen=-16.53, r_old= 219.23], Reward=  4813.61 /  4813.61 /  24766.61, epsilon=  0.756, speed=  78.70, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 186/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:186 step:0(91231), a_t=[s= 0.12, t= 0.609636, b= 0.000000], r_t=[r= 0.49, prog= 0.49, pen=-0.00, r_old= 0.49], Reward=  0.49 /  0.49 /  24766.61, epsilon=  0.756, speed=  0.16, gear= 1, damage= 0.00
Ep:186 step:20(91251), a_t=[s= 0.81, t= 0.577021, b= 0.000000], r_t=[r= 179.96, prog= 202.37, pen=-22.41, r_old= 179.96], Reward=  1534.77 /  1534.77 /  24766.61, epsilon=  0.756, speed=  68.04, gear= 1, damage= 0.00
Ep:186 step:40(91271), a_t=[s=-0.75, t= 0.634730, b= 0.093572], r_t=[r= 3.51, prog= 83.50, pen=-79.99, r_old= 3.51], Reward=  3227.50 /  3234.94 /  24766.61, epsilon=  0.756, speed=  36.98, gear= 1, damage= 692.00
META = 1 ... Running backwards
=============================================================
 starting episode: 187/2000
Client connected on 3109..............
Ep:187 step:0(91277), a_t=[s=-0.21, t= 0.528582, b= 0.000000], r_t=[r= 0.38, prog= 0.39, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 /  24766.61, epsilon=  0.756, speed=  0.13, gear= 1, damage= 0.00
Ep:187 step:20(91297), a_t=[s= 0.73, t= 0.730303, b= 0.000000], r_t=[r= 186.67, prog= 195.75, pen=-9.08, r_old= 186.67], Reward=  1530.48 /  1530.48 /  24766.61, epsilon=  0.756, speed=  65.25, gear= 1, damage= 0.00
