=============================================================
 starting episode: 200/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:200 step:0(96154), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 0.59, prog= 0.59, pen=-0.00, r_old= 0.59], Reward=  0.59 /  0.59 /  24766.61, epsilon=  0.739, speed=  0.20, gear= 1, damage= 0.00
Ep:280 step:220(115118), a_t=[s=-1.00, t= 1.000000, b= 0.983412], r_t=[r= 0.13, prog= 0.21, pen=-0.08, r_old= 0.13], Reward=  12776.37 /  12776.37 /  29035.47, epsilon=  0.704, speed=  0.08, gear= 1, damage= 0.00
Ep:280 step:240(115138), a_t=[s=-1.00, t= 1.000000, b= 0.980672], r_t=[r=-0.20, prog=-0.19, pen=-0.01, r_old=-0.20], Reward=  12776.75 /  12776.75 /  29035.47, epsilon=  0.704, speed= -0.07, gear= 1, damage= 0.00
Ep:280 step:260(115158), a_t=[s=-1.00, t= 1.000000, b= 0.979995], r_t=[r= 0.04, prog= 0.07, pen=-0.03, r_old= 0.04], Reward=  12777.16 /  12777.16 /  29035.47, epsilon=  0.704, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:280(115178), a_t=[s=-1.00, t= 1.000000, b= 0.983130], r_t=[r=-0.16, prog=-0.15, pen=-0.01, r_old=-0.16], Reward=  12778.17 /  12778.17 /  29035.47, epsilon=  0.704, speed= -0.06, gear= 1, damage= 0.00
Ep:280 step:300(115198), a_t=[s=-1.00, t= 1.000000, b= 0.984597], r_t=[r= 0.17, prog= 0.26, pen=-0.10, r_old= 0.17], Reward=  12779.03 /  12779.03 /  29035.47, epsilon=  0.704, speed=  0.10, gear= 1, damage= 0.00
Ep:280 step:320(115218), a_t=[s=-1.00, t= 1.000000, b= 0.981904], r_t=[r=-0.08, prog=-0.07, pen=-0.00, r_old=-0.08], Reward=  12780.05 /  12780.05 /  29035.47, epsilon=  0.704, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:340(115238), a_t=[s=-1.00, t= 1.000000, b= 0.981519], r_t=[r= 0.04, prog= 0.06, pen=-0.02, r_old= 0.04], Reward=  12780.41 /  12780.41 /  29035.47, epsilon=  0.704, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:360(115258), a_t=[s=-1.00, t= 1.000000, b= 0.981909], r_t=[r= 0.07, prog= 0.11, pen=-0.04, r_old= 0.07], Reward=  12781.28 /  12781.28 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:380(115278), a_t=[s=-1.00, t= 1.000000, b= 0.983145], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  12781.12 /  12781.12 /  29035.47, epsilon=  0.704, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:400(115298), a_t=[s=-1.00, t= 1.000000, b= 0.983041], r_t=[r=-0.18, prog=-0.17, pen=-0.01, r_old=-0.18], Reward=  12782.21 /  12782.21 /  29035.47, epsilon=  0.704, speed= -0.07, gear= 1, damage= 0.00
Ep:280 step:420(115318), a_t=[s=-1.00, t= 1.000000, b= 0.983568], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12783.00 /  12783.00 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:440(115338), a_t=[s=-1.00, t= 1.000000, b= 0.986879], r_t=[r= 0.03, prog= 0.05, pen=-0.02, r_old= 0.03], Reward=  12782.93 /  12782.93 /  29035.47, epsilon=  0.704, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:460(115358), a_t=[s=-1.00, t= 1.000000, b= 0.987398], r_t=[r=-0.07, prog=-0.06, pen=-0.00, r_old=-0.07], Reward=  12783.52 /  12783.52 /  29035.47, epsilon=  0.704, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:480(115378), a_t=[s=-1.00, t= 1.000000, b= 0.988649], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  12783.24 /  12783.24 /  29035.47, epsilon=  0.704, speed= -0.01, gear= 1, damage= 0.00
Ep:280 step:500(115398), a_t=[s=-1.00, t= 1.000000, b= 0.990401], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward=  12783.59 /  12783.59 /  29035.47, epsilon=  0.704, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:520(115418), a_t=[s=-1.00, t= 1.000000, b= 0.991874], r_t=[r= 0.10, prog= 0.16, pen=-0.06, r_old= 0.10], Reward=  12783.85 /  12783.85 /  29035.47, epsilon=  0.704, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:540(115438), a_t=[s=-1.00, t= 1.000000, b= 0.994460], r_t=[r= 0.03, prog= 0.05, pen=-0.02, r_old= 0.03], Reward=  12784.63 /  12784.63 /  29035.47, epsilon=  0.704, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:560(115458), a_t=[s=-1.00, t= 1.000000, b= 0.994626], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12784.54 /  12784.54 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:580(115478), a_t=[s=-1.00, t= 1.000000, b= 0.994933], r_t=[r= 0.02, prog= 0.03, pen=-0.01, r_old= 0.02], Reward=  12784.55 /  12784.55 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:600(115498), a_t=[s=-1.00, t= 1.000000, b= 0.994468], r_t=[r=-0.11, prog=-0.11, pen=-0.01, r_old=-0.11], Reward=  12784.25 /  12784.25 /  29035.47, epsilon=  0.704, speed= -0.04, gear= 1, damage= 0.00
Ep:280 step:620(115518), a_t=[s=-1.00, t= 1.000000, b= 0.995197], r_t=[r=-0.11, prog=-0.11, pen=-0.01, r_old=-0.11], Reward=  12784.13 /  12784.13 /  29035.47, epsilon=  0.704, speed= -0.04, gear= 1, damage= 0.00
Ep:280 step:640(115538), a_t=[s=-1.00, t= 1.000000, b= 0.995621], r_t=[r= 0.01, prog= 0.01, pen=-0.01, r_old= 0.01], Reward=  12784.14 /  12784.14 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:660(115558), a_t=[s=-1.00, t= 1.000000, b= 0.996039], r_t=[r= 0.03, prog= 0.06, pen=-0.02, r_old= 0.03], Reward=  12784.35 /  12784.35 /  29035.47, epsilon=  0.704, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:680(115578), a_t=[s=-1.00, t= 1.000000, b= 0.996303], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12783.94 /  12783.94 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:700(115598), a_t=[s=-1.00, t= 1.000000, b= 0.995959], r_t=[r= 0.04, prog= 0.06, pen=-0.02, r_old= 0.04], Reward=  12783.83 /  12783.83 /  29035.47, epsilon=  0.704, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:720(115618), a_t=[s=-1.00, t= 1.000000, b= 0.996111], r_t=[r= 0.02, prog= 0.03, pen=-0.01, r_old= 0.02], Reward=  12784.10 /  12784.10 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:740(115638), a_t=[s=-1.00, t= 1.000000, b= 0.996090], r_t=[r= 0.18, prog= 0.30, pen=-0.12, r_old= 0.18], Reward=  12784.90 /  12784.90 /  29035.47, epsilon=  0.704, speed=  0.12, gear= 1, damage= 0.00
Ep:280 step:760(115658), a_t=[s=-1.00, t= 1.000000, b= 0.996086], r_t=[r= 0.06, prog= 0.11, pen=-0.04, r_old= 0.06], Reward=  12784.92 /  12784.92 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:780(115678), a_t=[s=-1.00, t= 1.000000, b= 0.995782], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  12784.77 /  12784.77 /  29035.47, epsilon=  0.704, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:800(115698), a_t=[s=-1.00, t= 1.000000, b= 0.995351], r_t=[r= 0.15, prog= 0.25, pen=-0.10, r_old= 0.15], Reward=  12785.78 /  12785.78 /  29035.47, epsilon=  0.704, speed=  0.10, gear= 1, damage= 0.00
Ep:280 step:820(115718), a_t=[s=-1.00, t= 1.000000, b= 0.995790], r_t=[r= 0.11, prog= 0.19, pen=-0.08, r_old= 0.11], Reward=  12785.69 /  12785.69 /  29035.47, epsilon=  0.704, speed=  0.08, gear= 1, damage= 0.00
Ep:280 step:840(115738), a_t=[s=-1.00, t= 1.000000, b= 0.996122], r_t=[r= 0.19, prog= 0.33, pen=-0.13, r_old= 0.19], Reward=  12786.77 /  12786.77 /  29035.47, epsilon=  0.704, speed=  0.13, gear= 1, damage= 0.00
Ep:280 step:860(115758), a_t=[s=-1.00, t= 1.000000, b= 0.996827], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward=  12786.98 /  12786.98 /  29035.47, epsilon=  0.704, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:880(115778), a_t=[s=-1.00, t= 1.000000, b= 0.996290], r_t=[r= 0.07, prog= 0.12, pen=-0.05, r_old= 0.07], Reward=  12787.38 /  12787.38 /  29035.47, epsilon=  0.704, speed=  0.05, gear= 1, damage= 0.00
Ep:280 step:900(115798), a_t=[s=-1.00, t= 1.000000, b= 0.997041], r_t=[r= 0.05, prog= 0.09, pen=-0.04, r_old= 0.05], Reward=  12787.35 /  12787.35 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:920(115818), a_t=[s=-1.00, t= 1.000000, b= 0.996733], r_t=[r= 0.11, prog= 0.19, pen=-0.08, r_old= 0.11], Reward=  12788.28 /  12788.28 /  29035.47, epsilon=  0.704, speed=  0.08, gear= 1, damage= 0.00
Ep:280 step:940(115838), a_t=[s=-1.00, t= 1.000000, b= 0.996792], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward=  12788.87 /  12788.87 /  29035.47, epsilon=  0.704, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:960(115858), a_t=[s=-1.00, t= 1.000000, b= 0.996543], r_t=[r= 0.16, prog= 0.27, pen=-0.11, r_old= 0.16], Reward=  12789.17 /  12789.17 /  29035.47, epsilon=  0.704, speed=  0.11, gear= 1, damage= 0.00
Ep:280 step:980(115878), a_t=[s=-1.00, t= 1.000000, b= 0.996728], r_t=[r= 0.15, prog= 0.27, pen=-0.11, r_old= 0.15], Reward=  12790.00 /  12790.00 /  29035.47, epsilon=  0.704, speed=  0.11, gear= 1, damage= 0.00
Ep:280 step:1000(115898), a_t=[s=-1.00, t= 1.000000, b= 0.996677], r_t=[r=-0.07, prog=-0.06, pen=-0.00, r_old=-0.07], Reward=  12790.41 /  12790.41 /  29035.47, epsilon=  0.704, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1020(115918), a_t=[s=-1.00, t= 1.000000, b= 0.996883], r_t=[r= 0.14, prog= 0.24, pen=-0.10, r_old= 0.14], Reward=  12790.14 /  12790.14 /  29035.47, epsilon=  0.704, speed=  0.10, gear= 1, damage= 0.00
Ep:280 step:1040(115938), a_t=[s=-1.00, t= 1.000000, b= 0.996937], r_t=[r= 0.02, prog= 0.03, pen=-0.01, r_old= 0.02], Reward=  12790.38 /  12790.38 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1060(115958), a_t=[s=-1.00, t= 1.000000, b= 0.996979], r_t=[r= 0.21, prog= 0.37, pen=-0.16, r_old= 0.21], Reward=  12791.51 /  12791.51 /  29035.47, epsilon=  0.704, speed=  0.15, gear= 1, damage= 0.00
Ep:280 step:1080(115978), a_t=[s=-1.00, t= 1.000000, b= 0.997566], r_t=[r= 0.05, prog= 0.09, pen=-0.04, r_old= 0.05], Reward=  12791.34 /  12791.34 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:1100(115998), a_t=[s=-1.00, t= 1.000000, b= 0.997807], r_t=[r= 0.12, prog= 0.22, pen=-0.09, r_old= 0.12], Reward=  12791.62 /  12791.62 /  29035.47, epsilon=  0.704, speed=  0.09, gear= 1, damage= 0.00
Ep:280 step:1120(116018), a_t=[s=-1.00, t= 1.000000, b= 0.997822], r_t=[r=-0.29, prog=-0.27, pen=-0.01, r_old=-0.29], Reward=  12791.45 /  12791.45 /  29035.47, epsilon=  0.704, speed= -0.11, gear= 1, damage= 0.00
Ep:280 step:1140(116038), a_t=[s=-1.00, t= 1.000000, b= 0.997908], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  12791.37 /  12791.37 /  29035.47, epsilon=  0.704, speed= -0.01, gear= 1, damage= 0.00
Ep:280 step:1160(116058), a_t=[s=-1.00, t= 1.000000, b= 0.998215], r_t=[r=-0.10, prog=-0.09, pen=-0.00, r_old=-0.10], Reward=  12790.92 /  12790.92 /  29035.47, epsilon=  0.704, speed= -0.04, gear= 1, damage= 0.00
Ep:280 step:1180(116078), a_t=[s=-1.00, t= 1.000000, b= 0.998165], r_t=[r= 0.05, prog= 0.09, pen=-0.04, r_old= 0.05], Reward=  12791.21 /  12791.21 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:1200(116098), a_t=[s=-1.00, t= 1.000000, b= 0.997906], r_t=[r= 0.05, prog= 0.08, pen=-0.04, r_old= 0.05], Reward=  12791.15 /  12791.15 /  29035.47, epsilon=  0.704, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1220(116118), a_t=[s=-1.00, t= 1.000000, b= 0.998160], r_t=[r=-0.08, prog=-0.07, pen=-0.00, r_old=-0.08], Reward=  12791.30 /  12791.30 /  29035.47, epsilon=  0.704, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1240(116138), a_t=[s=-1.00, t= 1.000000, b= 0.998257], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12791.39 /  12791.39 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1260(116158), a_t=[s=-1.00, t= 1.000000, b= 0.998071], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12791.31 /  12791.31 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1280(116178), a_t=[s=-1.00, t= 1.000000, b= 0.998127], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  12791.11 /  12791.11 /  29035.47, epsilon=  0.704, speed=  0.00, gear= 1, damage= 0.00
Ep:280 step:1300(116198), a_t=[s=-1.00, t= 1.000000, b= 0.998206], r_t=[r=-0.14, prog=-0.13, pen=-0.01, r_old=-0.14], Reward=  12791.90 /  12791.90 /  29035.47, epsilon=  0.704, speed= -0.05, gear= 1, damage= 0.00
Ep:280 step:1320(116218), a_t=[s=-1.00, t= 1.000000, b= 0.998581], r_t=[r= 0.07, prog= 0.13, pen=-0.06, r_old= 0.07], Reward=  12792.26 /  12792.26 /  29035.47, epsilon=  0.704, speed=  0.05, gear= 1, damage= 0.00
Ep:280 step:1340(116238), a_t=[s=-1.00, t= 1.000000, b= 0.998506], r_t=[r= 0.17, prog= 0.30, pen=-0.13, r_old= 0.17], Reward=  12792.45 /  12792.45 /  29035.47, epsilon=  0.704, speed=  0.12, gear= 1, damage= 0.00
Ep:280 step:1360(116258), a_t=[s=-1.00, t= 1.000000, b= 0.998484], r_t=[r=-0.31, prog=-0.30, pen=-0.01, r_old=-0.31], Reward=  12792.66 /  12792.66 /  29035.47, epsilon=  0.704, speed= -0.12, gear= 1, damage= 0.00
Ep:280 step:1380(116278), a_t=[s=-1.00, t= 1.000000, b= 0.998372], r_t=[r= 0.05, prog= 0.09, pen=-0.04, r_old= 0.05], Reward=  12793.28 /  12793.28 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:1400(116298), a_t=[s=-1.00, t= 1.000000, b= 0.998175], r_t=[r= 0.03, prog= 0.05, pen=-0.02, r_old= 0.03], Reward=  12793.92 /  12793.92 /  29035.47, epsilon=  0.704, speed=  0.02, gear= 1, damage= 0.00
Ep:280 step:1420(116318), a_t=[s=-1.00, t= 1.000000, b= 0.998288], r_t=[r= 0.16, prog= 0.29, pen=-0.13, r_old= 0.16], Reward=  12793.71 /  12793.71 /  29035.47, epsilon=  0.704, speed=  0.12, gear= 1, damage= 0.00
Ep:280 step:1440(116338), a_t=[s=-1.00, t= 1.000000, b= 0.998467], r_t=[r=-0.02, prog=-0.01, pen=-0.00, r_old=-0.02], Reward=  12794.92 /  12794.92 /  29035.47, epsilon=  0.704, speed= -0.01, gear= 1, damage= 0.00
Ep:280 step:1460(116358), a_t=[s=-1.00, t= 1.000000, b= 0.998756], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12795.47 /  12795.47 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1480(116378), a_t=[s=-1.00, t= 1.000000, b= 0.999131], r_t=[r= 0.07, prog= 0.14, pen=-0.06, r_old= 0.07], Reward=  12795.17 /  12795.17 /  29035.47, epsilon=  0.704, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:1500(116398), a_t=[s=-1.00, t= 1.000000, b= 0.999075], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  12796.06 /  12796.06 /  29035.47, epsilon=  0.704, speed= -0.00, gear= 1, damage= 0.00
Ep:280 step:1520(116418), a_t=[s=-1.00, t= 1.000000, b= 0.999193], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  12795.88 /  12795.88 /  29035.47, epsilon=  0.704, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:1540(116438), a_t=[s=-1.00, t= 1.000000, b= 0.999370], r_t=[r= 0.08, prog= 0.14, pen=-0.06, r_old= 0.08], Reward=  12796.38 /  12796.38 /  29035.47, epsilon=  0.704, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:1560(116458), a_t=[s=-1.00, t= 1.000000, b= 0.999313], r_t=[r=-0.14, prog=-0.14, pen=-0.01, r_old=-0.14], Reward=  12796.67 /  12796.67 /  29035.47, epsilon=  0.704, speed= -0.06, gear= 1, damage= 0.00
Ep:280 step:1580(116478), a_t=[s=-1.00, t= 1.000000, b= 0.999389], r_t=[r=-0.17, prog=-0.17, pen=-0.01, r_old=-0.17], Reward=  12797.29 /  12797.29 /  29035.47, epsilon=  0.704, speed= -0.07, gear= 1, damage= 0.00
Ep:280 step:1600(116498), a_t=[s=-1.00, t= 1.000000, b= 0.999469], r_t=[r= 0.04, prog= 0.07, pen=-0.03, r_old= 0.04], Reward=  12797.35 /  12797.35 /  29035.47, epsilon=  0.704, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1620(116518), a_t=[s=-1.00, t= 1.000000, b= 0.999437], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  12797.58 /  12797.58 /  29035.47, epsilon=  0.704, speed= -0.04, gear= 1, damage= 0.00
Ep:280 step:1640(116538), a_t=[s=-1.00, t= 1.000000, b= 0.999414], r_t=[r= 0.05, prog= 0.10, pen=-0.05, r_old= 0.05], Reward=  12798.36 /  12798.36 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:1660(116558), a_t=[s=-1.00, t= 1.000000, b= 0.999287], r_t=[r= 0.04, prog= 0.07, pen=-0.03, r_old= 0.04], Reward=  12799.10 /  12799.10 /  29035.47, epsilon=  0.704, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1680(116578), a_t=[s=-1.00, t= 1.000000, b= 0.999236], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward=  12799.00 /  12799.00 /  29035.47, epsilon=  0.704, speed= -0.01, gear= 1, damage= 0.00
Ep:280 step:1700(116598), a_t=[s=-1.00, t= 1.000000, b= 0.999260], r_t=[r= 0.08, prog= 0.14, pen=-0.07, r_old= 0.08], Reward=  12799.31 /  12799.31 /  29035.47, epsilon=  0.704, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:1720(116618), a_t=[s=-1.00, t= 1.000000, b= 0.999257], r_t=[r=-0.14, prog=-0.14, pen=-0.00, r_old=-0.14], Reward=  12798.93 /  12798.93 /  29035.47, epsilon=  0.704, speed= -0.06, gear= 1, damage= 0.00
Ep:280 step:1740(116638), a_t=[s=-1.00, t= 1.000000, b= 0.999387], r_t=[r= 0.03, prog= 0.06, pen=-0.03, r_old= 0.03], Reward=  12799.18 /  12799.18 /  29035.47, epsilon=  0.704, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1760(116658), a_t=[s=-1.00, t= 1.000000, b= 0.999276], r_t=[r= 0.07, prog= 0.13, pen=-0.06, r_old= 0.07], Reward=  12799.51 /  12799.51 /  29035.47, epsilon=  0.704, speed=  0.05, gear= 1, damage= 0.00
Ep:280 step:1780(116678), a_t=[s=-1.00, t= 1.000000, b= 0.999405], r_t=[r= 0.03, prog= 0.06, pen=-0.03, r_old= 0.03], Reward=  12799.76 /  12799.76 /  29035.47, epsilon=  0.704, speed=  0.03, gear= 1, damage= 0.00
Ep:280 step:1800(116698), a_t=[s=-1.00, t= 1.000000, b= 0.999435], r_t=[r= 0.05, prog= 0.09, pen=-0.04, r_old= 0.05], Reward=  12799.96 /  12799.96 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:280 step:1820(116718), a_t=[s=-1.00, t= 1.000000, b= 0.999488], r_t=[r= 0.08, prog= 0.15, pen=-0.07, r_old= 0.08], Reward=  12800.42 /  12800.42 /  29035.47, epsilon=  0.704, speed=  0.06, gear= 1, damage= 0.00
Ep:280 step:1840(116738), a_t=[s=-1.00, t= 1.000000, b= 0.999463], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward=  12800.57 /  12800.57 /  29035.47, epsilon=  0.704, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1860(116758), a_t=[s=-1.00, t= 1.000000, b= 0.999438], r_t=[r= 0.06, prog= 0.11, pen=-0.05, r_old= 0.06], Reward=  12800.67 /  12800.67 /  29035.47, epsilon=  0.704, speed=  0.05, gear= 1, damage= 0.00
Ep:280 step:1880(116778), a_t=[s=-1.00, t= 1.000000, b= 0.999553], r_t=[r= 0.09, prog= 0.16, pen=-0.08, r_old= 0.09], Reward=  12801.00 /  12801.00 /  29035.47, epsilon=  0.704, speed=  0.07, gear= 1, damage= 0.00
Ep:280 step:1900(116798), a_t=[s=-1.00, t= 1.000000, b= 0.999555], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  12801.02 /  12801.02 /  29035.47, epsilon=  0.704, speed= -0.02, gear= 1, damage= 0.00
Ep:280 step:1920(116818), a_t=[s=-1.00, t= 1.000000, b= 0.999554], r_t=[r= 0.13, prog= 0.25, pen=-0.12, r_old= 0.13], Reward=  12801.81 /  12801.81 /  29035.47, epsilon=  0.704, speed=  0.10, gear= 1, damage= 0.00
Ep:280 step:1940(116838), a_t=[s=-1.00, t= 1.000000, b= 0.999517], r_t=[r= 0.01, prog= 0.02, pen=-0.01, r_old= 0.01], Reward=  12802.31 /  12802.31 /  29035.47, epsilon=  0.704, speed=  0.01, gear= 1, damage= 0.00
Ep:280 step:1960(116858), a_t=[s=-1.00, t= 1.000000, b= 0.999548], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward=  12802.21 /  12802.21 /  29035.47, epsilon=  0.704, speed= -0.03, gear= 1, damage= 0.00
Ep:280 step:1980(116878), a_t=[s=-1.00, t= 1.000000, b= 0.999604], r_t=[r= 0.08, prog= 0.15, pen=-0.07, r_old= 0.08], Reward=  12802.35 /  12802.35 /  29035.47, epsilon=  0.704, speed=  0.06, gear= 1, damage= 0.00
=============================================================
 starting episode: 281/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:281 step:0(116898), a_t=[s=-0.19, t= 0.636009, b= 0.000000], r_t=[r= 0.40, prog= 0.40, pen=-0.00, r_old= 0.40], Reward=  0.40 /  0.40 /  29035.47, epsilon=  0.704, speed=  0.13, gear= 1, damage= 0.00
Ep:281 step:20(116918), a_t=[s= 0.68, t= 0.632987, b= 0.000000], r_t=[r= 211.76, prog= 220.83, pen=-9.06, r_old= 211.76], Reward=  1752.63 /  1752.63 /  29035.47, epsilon=  0.704, speed=  73.73, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 282/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:282 step:0(116933), a_t=[s=-0.77, t= 0.677455, b= 0.000000], r_t=[r= 0.11, prog= 0.11, pen=-0.00, r_old= 0.11], Reward=  0.11 /  0.11 /  29035.47, epsilon=  0.704, speed=  0.04, gear= 1, damage= 0.00
Ep:282 step:20(116953), a_t=[s=-0.28, t= 0.556186, b= 0.000000], r_t=[r= 1.20, prog= 142.57, pen=-141.37, r_old= 1.20], Reward=  1035.10 /  1035.10 /  29035.47, epsilon=  0.703, speed=  69.34, gear= 1, damage= 0.00
Ep:282 step:40(116973), a_t=[s=-0.51, t= 0.580384, b= 0.261208], r_t=[r=-1126.15, prog= 53.45, pen=-1179.60, r_old=-1113.00], Reward=  251.10 /  257.33 /  29035.47, epsilon=  0.703, speed=  29.26, gear= 1, damage= 1601.00
Ep:282 step:60(116993), a_t=[s=-0.82, t= 0.573727, b= 0.207931], r_t=[r=-0.03, prog=-0.08, pen= 0.04, r_old=-0.03], Reward=  195.92 /  202.15 /  29035.47, epsilon=  0.703, speed= -0.08, gear= 1, damage= 1601.00
Ep:282 step:80(117013), a_t=[s=-0.14, t= 0.755717, b= 0.215314], r_t=[r=-0.09, prog= 0.05, pen=-0.14, r_old=-0.09], Reward=  194.27 /  200.49 /  29035.47, epsilon=  0.703, speed=  0.06, gear= 1, damage= 1601.00
Ep:282 step:100(117033), a_t=[s=-0.68, t= 0.665281, b= 0.149463], r_t=[r=-0.01, prog=-0.01, pen= 0.01, r_old=-0.01], Reward=  192.77 /  198.99 /  29035.47, epsilon=  0.703, speed= -0.02, gear= 1, damage= 1601.00
Ep:282 step:120(117053), a_t=[s=-0.81, t= 0.642680, b= 0.239185], r_t=[r=-0.02, prog=-0.05, pen= 0.03, r_old=-0.02], Reward=  190.63 /  196.85 /  29035.47, epsilon=  0.703, speed= -0.05, gear= 1, damage= 1601.00
