=============================================================
 starting episode: 0/2000
Client connected on 3107..............
Ep:0 step:0(1), a_t=[s=-0.10, t= 0.491327, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 / -inf, epsilon=  1.000, speed=  0.13, gear= 0, damage= 0.00
Ep:83 step:180(20317), a_t=[s= 0.01, t= 0.503024, b= 0.000000], r_t=[r= 132.31, prog= 295.29, pen=-162.98, r_old= 132.31], Reward=  24988.53 /  24713.21 /  27978.48, epsilon=  0.933, speed=  98.69, gear= 3, damage= 217.00
Ep:83 step:200(20337), a_t=[s=-0.33, t= 0.600050, b= 0.000000], r_t=[r= 230.98, prog= 290.45, pen=-59.47, r_old= 230.98], Reward=  29257.70 /  28982.39 /  27978.48, epsilon=  0.933, speed=  99.12, gear= 3, damage= 217.00
Ep:83 step:220(20357), a_t=[s= 0.05, t= 0.607966, b= 0.000000], r_t=[r= 225.14, prog= 301.99, pen=-76.85, r_old= 225.14], Reward=  34023.20 /  33747.89 /  27978.48, epsilon=  0.933, speed=  101.00, gear= 3, damage= 217.00
Ep:83 step:240(20377), a_t=[s= 0.96, t= 0.423010, b= 0.000000], r_t=[r= 229.94, prog= 276.38, pen=-46.44, r_old= 229.94], Reward=  38535.83 /  38260.52 /  27978.48, epsilon=  0.933, speed=  95.92, gear= 3, damage= 217.00
Ep:83 step:260(20397), a_t=[s=-0.91, t= 0.410286, b= 0.000000], r_t=[r= 139.92, prog= 305.07, pen=-165.15, r_old= 139.92], Reward=  41490.20 /  41098.42 /  27978.48, epsilon=  0.933, speed=  101.73, gear= 3, damage= 232.00
META = 1 ... Running backwards
=============================================================
 starting episode: 84/2000
### TORCS is RELAUNCHED ###
Client connected on 3107..............
Ep:84 step:0(20415), a_t=[s= 0.12, t= 0.442007, b= 0.000000], r_t=[r= 0.52, prog= 0.52, pen=-0.00, r_old= 0.52], Reward=  0.52 /  0.52 /  42188.34, epsilon=  0.932, speed=  0.17, gear= 1, damage= 0.00
Ep:84 step:20(20435), a_t=[s=-0.07, t= 0.354814, b= 0.000000], r_t=[r= 131.39, prog= 137.39, pen=-6.00, r_old= 131.39], Reward=  1182.15 /  1182.15 /  42188.34, epsilon=  0.932, speed=  46.15, gear= 1, damage= 0.00
Ep:84 step:40(20455), a_t=[s= 1.00, t= 0.596810, b= 0.000000], r_t=[r= 207.24, prog= 238.34, pen=-31.09, r_old= 207.24], Reward=  4750.09 /  4750.09 /  42188.34, epsilon=  0.932, speed=  80.43, gear= 2, damage= 0.00
Ep:84 step:60(20475), a_t=[s=-0.73, t= 0.696381, b= 0.000000], r_t=[r= 229.76, prog= 240.55, pen=-10.79, r_old= 229.76], Reward=  8923.34 /  8923.34 /  42188.34, epsilon=  0.932, speed=  80.49, gear= 3, damage= 0.00
Ep:84 step:80(20495), a_t=[s=-1.00, t= 0.523708, b= 0.000000], r_t=[r= 239.94, prog= 258.60, pen=-18.66, r_old= 239.94], Reward=  13236.28 /  13236.28 /  42188.34, epsilon=  0.932, speed=  86.31, gear= 3, damage= 0.00
Ep:84 step:100(20515), a_t=[s= 0.25, t= 0.578940, b= 0.000000], r_t=[r= 198.87, prog= 278.66, pen=-79.80, r_old= 198.87], Reward=  17774.37 /  17774.37 /  42188.34, epsilon=  0.932, speed=  92.91, gear= 3, damage= 0.00
Ep:84 step:120(20535), a_t=[s= 1.00, t= 0.471622, b= 0.000000], r_t=[r= 129.73, prog= 212.72, pen=-83.00, r_old= 129.73], Reward=  21722.39 /  21722.39 /  42188.34, epsilon=  0.932, speed=  77.10, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 85/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:85 step:0(20554), a_t=[s= 0.45, t= 0.504344, b= 0.000000], r_t=[r= 0.34, prog= 0.34, pen=-0.00, r_old= 0.34], Reward=  0.34 /  0.34 /  42188.34, epsilon=  0.932, speed=  0.11, gear= 1, damage= 0.00
Ep:85 step:20(20574), a_t=[s=-0.97, t= 0.459895, b= 0.000000], r_t=[r= 96.92, prog= 107.04, pen=-10.12, r_old= 96.92], Reward=  909.46 /  909.46 /  42188.34, epsilon=  0.932, speed=  35.78, gear= 1, damage= 0.00
Ep:85 step:40(20594), a_t=[s= 0.70, t= 0.501318, b= 0.000000], r_t=[r= 228.13, prog= 233.04, pen=-4.92, r_old= 228.13], Reward=  4313.36 /  4313.36 /  42188.34, epsilon=  0.932, speed=  77.74, gear= 2, damage= 0.00
Ep:85 step:60(20614), a_t=[s= 0.29, t= 0.439289, b= 0.000000], r_t=[r= 188.95, prog= 256.35, pen=-67.40, r_old= 188.95], Reward=  8593.87 /  8593.87 /  42188.34, epsilon=  0.932, speed=  86.94, gear= 3, damage= 0.00
Ep:85 step:80(20634), a_t=[s=-0.56, t= 0.662507, b= 0.000000], r_t=[r= 260.02, prog= 282.20, pen=-22.18, r_old= 260.02], Reward=  13356.51 /  13356.51 /  42188.34, epsilon=  0.932, speed=  94.50, gear= 3, damage= 0.00
Ep:85 step:100(20654), a_t=[s= 1.00, t= 0.570472, b= 0.024417], r_t=[r= 195.59, prog= 272.07, pen=-76.49, r_old= 195.59], Reward=  17792.31 /  17792.31 /  42188.34, epsilon=  0.932, speed=  91.11, gear= 3, damage= 0.00
Ep:85 step:120(20674), a_t=[s=-0.13, t= 0.651008, b= 0.000000], r_t=[r= 123.87, prog= 275.85, pen=-151.98, r_old= 123.87], Reward=  20760.42 /  20760.42 /  42188.34, epsilon=  0.932, speed=  96.36, gear= 3, damage= 0.00
Ep:85 step:140(20694), a_t=[s= 0.41, t= 0.548187, b= 0.000000], r_t=[r= 49.56, prog= 139.18, pen=-89.62, r_old= 49.56], Reward=  22332.53 /  22011.58 /  42188.34, epsilon=  0.932, speed=  80.36, gear= 2, damage= 18.00
Ep:85 step:160(20714), a_t=[s=-0.72, t= 0.506549, b= 0.000000], r_t=[r=-5.38, prog= 27.01, pen=-32.39, r_old=-5.38], Reward=  22563.60 /  22220.03 /  42188.34, epsilon=  0.931, speed=  14.32, gear= 1, damage= 324.00
Ep:85 step:180(20734), a_t=[s= 0.13, t= 0.612910, b= 0.000000], r_t=[r= 0.13, prog= 1.12, pen=-0.99, r_old= 0.13], Reward=  22561.59 /  22218.02 /  42188.34, epsilon=  0.931, speed=  0.47, gear= 1, damage= 324.00
Ep:85 step:200(20754), a_t=[s=-0.00, t= 0.555747, b= 0.000000], r_t=[r= 0.53, prog= 2.58, pen=-2.05, r_old= 0.53], Reward=  22568.37 /  22224.80 /  42188.34, epsilon=  0.931, speed=  1.00, gear= 1, damage= 324.00
Ep:85 step:220(20774), a_t=[s=-0.48, t= 0.576858, b= 0.000000], r_t=[r= 6.75, prog= 19.21, pen=-12.46, r_old= 6.75], Reward=  22622.30 /  22278.73 /  42188.34, epsilon=  0.931, speed=  6.66, gear= 1, damage= 324.00
Ep:85 step:240(20794), a_t=[s=-0.10, t= 0.523557, b= 0.000000], r_t=[r= 41.14, prog= 135.00, pen=-93.86, r_old= 41.14], Reward=  23224.46 /  22880.89 /  42188.34, epsilon=  0.931, speed=  51.13, gear= 1, damage= 324.00
Ep:85 step:260(20814), a_t=[s=-0.30, t= 0.577910, b= 0.000000], r_t=[r= 111.56, prog= 211.71, pen=-100.15, r_old= 111.56], Reward=  25269.75 /  24926.18 /  42188.34, epsilon=  0.931, speed=  70.62, gear= 2, damage= 324.00
Ep:85 step:280(20834), a_t=[s= 0.11, t= 0.691470, b= 0.000000], r_t=[r=-2.28, prog= 91.97, pen=-94.25, r_old=-2.28], Reward=  26813.96 /  26455.02 /  42188.34, epsilon=  0.931, speed=  42.91, gear= 2, damage= 436.00
Ep:85 step:300(20854), a_t=[s=-0.50, t= 0.493981, b= 0.000000], r_t=[r=-0.12, prog= 0.38, pen=-0.50, r_old=-0.12], Reward=  26700.09 /  26341.15 /  42188.34, epsilon=  0.931, speed=  0.22, gear= 1, damage= 436.00
Ep:85 step:320(20874), a_t=[s= 0.69, t= 0.582957, b= 0.000000], r_t=[r=-0.06, prog= 0.28, pen=-0.34, r_old=-0.06], Reward=  26698.38 /  26339.44 /  42188.34, epsilon=  0.931, speed=  0.15, gear= 1, damage= 436.00
Ep:85 step:340(20894), a_t=[s=-1.00, t= 0.704864, b= 0.000000], r_t=[r=-0.09, prog= 1.09, pen=-1.18, r_old=-0.09], Reward=  26696.61 /  26337.67 /  42188.34, epsilon=  0.931, speed=  0.53, gear= 1, damage= 436.00
Ep:85 step:360(20914), a_t=[s=-0.26, t= 0.578630, b= 0.000000], r_t=[r= 0.00, prog= 0.72, pen=-0.72, r_old= 0.00], Reward=  26696.03 /  26337.09 /  42188.34, epsilon=  0.931, speed=  0.33, gear= 1, damage= 436.00
Ep:85 step:380(20934), a_t=[s= 0.05, t= 0.510981, b= 0.000000], r_t=[r= 0.10, prog= 1.03, pen=-0.93, r_old= 0.10], Reward=  26697.42 /  26338.47 /  42188.34, epsilon=  0.931, speed=  0.44, gear= 1, damage= 436.00
Ep:85 step:400(20954), a_t=[s= 0.29, t= 0.557380, b= 0.000000], r_t=[r= 0.20, prog= 1.25, pen=-1.05, r_old= 0.20], Reward=  26701.13 /  26342.18 /  42188.34, epsilon=  0.931, speed=  0.50, gear= 1, damage= 436.00
Ep:85 step:420(20974), a_t=[s=-1.00, t= 0.579322, b= 0.000000], r_t=[r= 1.44, prog= 5.99, pen=-4.55, r_old= 1.44], Reward=  26710.87 /  26351.93 /  42188.34, epsilon=  0.931, speed=  2.26, gear= 1, damage= 436.00
Ep:85 step:440(20994), a_t=[s=-0.42, t= 0.480607, b= 0.000000], r_t=[r= 11.60, prog= 32.38, pen=-20.78, r_old= 11.60], Reward=  26769.03 /  26403.48 /  42188.34, epsilon=  0.931, speed=  11.19, gear= 1, damage= 486.00
Ep:85 step:460(21014), a_t=[s=-0.55, t= 0.496121, b= 0.000000], r_t=[r=-14.54, prog= 8.33, pen=-22.87, r_old=-14.54], Reward=  27049.10 /  26683.55 /  42188.34, epsilon=  0.930, speed=  9.42, gear= 1, damage= 486.00
META = 1 ... Running backwards
=============================================================
 starting episode: 86/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:86 step:0(21018), a_t=[s=-0.05, t= 0.459186, b= 0.000000], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward=  0.18 /  0.18 /  42188.34, epsilon=  0.930, speed=  0.06, gear= 1, damage= 0.00
Ep:86 step:20(21038), a_t=[s=-0.50, t= 0.480149, b= 0.000000], r_t=[r= 120.20, prog= 130.42, pen=-10.22, r_old= 120.20], Reward=  1072.74 /  1072.74 /  42188.34, epsilon=  0.930, speed=  43.49, gear= 1, damage= 0.00
Ep:86 step:40(21058), a_t=[s= 0.41, t= 0.550664, b= 0.000000], r_t=[r= 116.44, prog= 202.98, pen=-86.54, r_old= 116.44], Reward=  3355.69 /  3355.69 /  42188.34, epsilon=  0.930, speed=  74.55, gear= 2, damage= 0.00
META = 1 ... Running backwards
Ep:86 step:60(21078), a_t=[s= 0.17, t= 0.642692, b= 0.000000], r_t=[r= 17.22, prog= 10.47, pen= 6.75, r_old= 17.22], Reward=  4034.35 /  4000.51 /  42188.34, epsilon=  0.930, speed= -13.31, gear= 1, damage= 195.00
=============================================================
 starting episode: 87/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:87 step:0(21079), a_t=[s=-0.01, t= 0.532206, b= 0.000000], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  0.05 /  0.05 /  42188.34, epsilon=  0.930, speed=  0.02, gear= 1, damage= 0.00
Ep:87 step:20(21099), a_t=[s=-0.32, t= 0.574332, b= 0.000000], r_t=[r= 100.55, prog= 120.07, pen=-19.52, r_old= 100.55], Reward=  941.19 /  941.19 /  42188.34, epsilon=  0.930, speed=  40.34, gear= 1, damage= 0.00
Ep:87 step:40(21119), a_t=[s= 1.00, t= 0.405457, b= 0.000000], r_t=[r= 34.53, prog= 137.58, pen=-103.05, r_old= 34.53], Reward=  1850.05 /  1776.58 /  42188.34, epsilon=  0.930, speed=  49.44, gear= 2, damage= 131.00
Ep:87 step:60(21139), a_t=[s=-0.42, t= 0.533991, b= 0.000000], r_t=[r= 123.70, prog= 203.03, pen=-79.33, r_old= 123.70], Reward=  3755.95 /  3682.48 /  42188.34, epsilon=  0.930, speed=  67.93, gear= 2, damage= 131.00
Ep:87 step:80(21159), a_t=[s= 1.00, t= 0.444401, b= 0.000000], r_t=[r= 152.29, prog= 221.68, pen=-69.39, r_old= 152.29], Reward=  6171.31 /  6097.83 /  42188.34, epsilon=  0.930, speed=  74.00, gear= 2, damage= 131.00
Ep:87 step:100(21179), a_t=[s=-0.71, t= 0.565642, b= 0.000000], r_t=[r=-16.25, prog= 6.14, pen=-22.38, r_old=-16.25], Reward=  7496.53 /  7406.25 /  42188.34, epsilon=  0.930, speed=  9.13, gear= 1, damage= 236.00
META = 1 ... Running backwards
=============================================================
 starting episode: 88/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:88 step:0(21183), a_t=[s= 0.63, t= 0.448122, b= 0.000000], r_t=[r= 0.38, prog= 0.38, pen=-0.00, r_old= 0.38], Reward=  0.38 /  0.38 /  42188.34, epsilon=  0.930, speed=  0.13, gear= 1, damage= 0.00
Ep:88 step:20(21203), a_t=[s= 0.07, t= 0.499395, b= 0.000000], r_t=[r= 110.41, prog= 116.47, pen=-6.05, r_old= 110.41], Reward=  1022.67 /  1022.67 /  42188.34, epsilon=  0.930, speed=  39.02, gear= 1, damage= 0.00
Ep:88 step:40(21223), a_t=[s= 0.02, t= 0.627602, b= 0.000000], r_t=[r=-178.03, prog= 117.98, pen=-296.02, r_old=-191.00], Reward=  2970.92 /  2957.95 /  42188.34, epsilon=  0.930, speed=  47.18, gear= 2, damage= 191.00
Ep:88 step:60(21243), a_t=[s= 1.00, t= 0.454839, b= 0.000000], r_t=[r= 118.10, prog= 211.09, pen=-92.99, r_old= 118.10], Reward=  4526.30 /  4432.85 /  42188.34, epsilon=  0.930, speed=  70.54, gear= 2, damage= 194.00
Ep:88 step:80(21263), a_t=[s= 0.76, t= 0.578195, b= 0.000000], r_t=[r= 191.45, prog= 245.82, pen=-54.37, r_old= 191.45], Reward=  8108.35 /  8014.90 /  42188.34, epsilon=  0.930, speed=  82.03, gear= 3, damage= 194.00
Ep:88 step:100(21283), a_t=[s= 0.37, t= 0.612277, b= 0.000000], r_t=[r= 193.49, prog= 246.02, pen=-52.52, r_old= 193.49], Reward=  11662.65 /  11569.20 /  42188.34, epsilon=  0.930, speed=  82.93, gear= 3, damage= 194.00
Ep:88 step:120(21303), a_t=[s=-0.93, t= 0.471940, b= 0.000000], r_t=[r= 180.27, prog= 239.58, pen=-59.31, r_old= 180.27], Reward=  15231.95 /  15138.50 /  42188.34, epsilon=  0.930, speed=  82.47, gear= 3, damage= 194.00
Ep:88 step:140(21323), a_t=[s=-0.11, t= 0.260641, b= 0.000000], r_t=[r= 194.31, prog= 254.61, pen=-60.30, r_old= 194.31], Reward=  19878.05 /  19784.60 /  42188.34, epsilon=  0.929, speed=  88.53, gear= 3, damage= 194.00
Ep:88 step:160(21343), a_t=[s= 0.58, t= 0.677106, b= 0.000000], r_t=[r= 238.85, prog= 293.68, pen=-54.83, r_old= 238.85], Reward=  24510.03 /  24416.58 /  42188.34, epsilon=  0.929, speed=  98.00, gear= 3, damage= 194.00
Ep:88 step:180(21363), a_t=[s=-1.00, t= 0.586285, b= 0.000000], r_t=[r= 207.56, prog= 301.56, pen=-94.01, r_old= 207.56], Reward=  29208.89 /  29115.44 /  42188.34, epsilon=  0.929, speed=  106.73, gear= 3, damage= 194.00
META = 1 ... Running backwards
=============================================================
 starting episode: 89/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:89 step:0(21383), a_t=[s=-0.13, t= 0.621231, b= 0.000000], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -0.10 / -0.10 /  42188.34, epsilon=  0.929, speed= -0.03, gear= 1, damage= 0.00
Ep:89 step:20(21403), a_t=[s=-0.59, t= 0.517971, b= 0.000000], r_t=[r= 106.41, prog= 126.70, pen=-20.29, r_old= 106.41], Reward=  1159.61 /  1159.61 /  42188.34, epsilon=  0.929, speed=  45.33, gear= 1, damage= 0.00
Ep:89 step:40(21423), a_t=[s= 0.07, t= 0.479810, b= 0.000000], r_t=[r= 58.56, prog= 162.23, pen=-103.67, r_old= 58.56], Reward=  1869.20 /  1813.36 /  42188.34, epsilon=  0.929, speed=  54.15, gear= 2, damage= 177.00
Ep:89 step:60(21443), a_t=[s=-0.09, t= 0.597024, b= 0.000000], r_t=[r= 145.49, prog= 229.58, pen=-84.09, r_old= 145.49], Reward=  4048.44 /  3992.59 /  42188.34, epsilon=  0.929, speed=  76.81, gear= 2, damage= 177.00
Ep:89 step:80(21463), a_t=[s= 0.95, t= 0.636288, b= 0.000000], r_t=[r= 189.52, prog= 237.86, pen=-48.34, r_old= 189.52], Reward=  7406.49 /  7350.64 /  42188.34, epsilon=  0.929, speed=  79.29, gear= 3, damage= 177.00
Ep:89 step:100(21483), a_t=[s=-0.04, t= 0.544734, b= 0.000000], r_t=[r= 136.97, prog= 243.95, pen=-106.98, r_old= 136.97], Reward=  9680.42 /  9531.13 /  42188.34, epsilon=  0.929, speed=  81.36, gear= 2, damage= 178.00
Ep:89 step:120(21503), a_t=[s= 0.37, t= 0.649920, b= 0.000000], r_t=[r= 205.13, prog= 239.55, pen=-34.42, r_old= 205.13], Reward=  13007.86 /  12858.57 /  42188.34, epsilon=  0.929, speed=  82.43, gear= 3, damage= 178.00
Ep:89 step:140(21523), a_t=[s=-0.72, t= 0.649625, b= 0.000000], r_t=[r= 232.94, prog= 248.22, pen=-15.28, r_old= 232.94], Reward=  16118.98 /  15969.69 /  42188.34, epsilon=  0.929, speed=  82.80, gear= 3, damage= 178.00
Ep:89 step:160(21543), a_t=[s= 1.00, t= 0.712251, b= 0.000000], r_t=[r= 239.47, prog= 271.46, pen=-31.99, r_old= 239.47], Reward=  20718.82 /  20569.53 /  42188.34, epsilon=  0.929, speed=  90.63, gear= 3, damage= 178.00
Ep:89 step:180(21563), a_t=[s= 0.07, t= 0.568137, b= 0.000000], r_t=[r=-51.70, prog= 35.56, pen=-87.26, r_old=-20.00], Reward=  22578.36 /  22395.50 /  42188.34, epsilon=  0.929, speed=  28.26, gear= 2, damage= 265.00
META = 1 ... Running backwards
=============================================================
 starting episode: 90/2000
### TORCS is RELAUNCHED ###
Client connected on 3107..............
Ep:90 step:0(21566), a_t=[s= 1.00, t= 0.602852, b= 0.000000], r_t=[r= 0.70, prog= 0.70, pen=-0.00, r_old= 0.70], Reward=  0.70 /  0.70 /  42188.34, epsilon=  0.929, speed=  0.23, gear= 1, damage= 0.00
Ep:90 step:20(21586), a_t=[s= 0.29, t= 0.524778, b= 0.000000], r_t=[r= 95.09, prog= 122.12, pen=-27.02, r_old= 95.09], Reward=  986.03 /  986.03 /  42188.34, epsilon=  0.929, speed=  41.74, gear= 1, damage= 0.00
Ep:90 step:40(21606), a_t=[s=-1.00, t= 0.551557, b= 0.000000], r_t=[r= 189.64, prog= 219.23, pen=-29.59, r_old= 189.64], Reward=  4208.26 /  4208.26 /  42188.34, epsilon=  0.929, speed=  73.09, gear= 2, damage= 0.00
Ep:90 step:60(21626), a_t=[s=-1.00, t= 0.428600, b= 0.010270], r_t=[r= 182.44, prog= 239.11, pen=-56.67, r_old= 182.44], Reward=  8379.97 /  8379.97 /  42188.34, epsilon=  0.928, speed=  80.06, gear= 3, damage= 0.00
Ep:90 step:80(21646), a_t=[s=-0.14, t= 0.557264, b= 0.000000], r_t=[r= 166.92, prog= 244.07, pen=-77.15, r_old= 166.92], Reward=  12235.01 /  12235.01 /  42188.34, epsilon=  0.928, speed=  83.08, gear= 3, damage= 0.00
Ep:90 step:100(21666), a_t=[s=-1.00, t= 0.606936, b= 0.000000], r_t=[r= 94.41, prog= 277.25, pen=-182.84, r_old=-8.00], Reward=  15120.25 /  15017.83 /  42188.34, epsilon=  0.928, speed=  95.09, gear= 3, damage= 8.00
Ep:90 step:120(21686), a_t=[s= 0.44, t= 0.601468, b= 0.000000], r_t=[r= 114.55, prog= 298.09, pen=-183.54, r_old= 114.55], Reward=  18256.17 /  18153.75 /  42188.34, epsilon=  0.928, speed=  101.50, gear= 3, damage= 8.00
Ep:90 step:140(21706), a_t=[s=-0.47, t= 0.355911, b= 0.000000], r_t=[r=-24.42, prog= 39.46, pen=-63.87, r_old=-24.42], Reward=  18971.00 /  18750.02 /  42188.34, epsilon=  0.928, speed=  27.20, gear= 1, damage= 60.00
META = 1 ... Running backwards
=============================================================
 starting episode: 91/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:91 step:0(21710), a_t=[s=-0.80, t= 0.460585, b= 0.000000], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  0.06 /  0.06 /  42188.34, epsilon=  0.928, speed=  0.02, gear= 1, damage= 0.00
Ep:91 step:20(21730), a_t=[s= 0.79, t= 0.560764, b= 0.000000], r_t=[r= 130.97, prog= 148.76, pen=-17.79, r_old= 130.97], Reward=  1299.79 /  1299.79 /  42188.34, epsilon=  0.928, speed=  50.75, gear= 1, damage= 0.00
Ep:91 step:40(21750), a_t=[s= 0.52, t= 0.553965, b= 0.000000], r_t=[r= 159.50, prog= 226.93, pen=-67.43, r_old= 159.50], Reward=  4134.84 /  4134.84 /  42188.34, epsilon=  0.928, speed=  76.30, gear= 2, damage= 0.00
Ep:91 step:60(21770), a_t=[s=-0.15, t= 0.618589, b= 0.000000], r_t=[r= 136.08, prog= 246.19, pen=-110.11, r_old= 136.08], Reward=  7625.01 /  7625.01 /  42188.34, epsilon=  0.928, speed=  84.23, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 92/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:92 step:0(21783), a_t=[s=-1.00, t= 0.564447, b= 0.000000], r_t=[r= 0.36, prog= 0.36, pen=-0.00, r_old= 0.36], Reward=  0.36 /  0.36 /  42188.34, epsilon=  0.928, speed=  0.12, gear= 1, damage= 0.00
Ep:92 step:20(21803), a_t=[s=-0.06, t= 0.421727, b= 0.000000], r_t=[r= 78.54, prog= 118.46, pen=-39.92, r_old= 78.54], Reward=  1011.58 /  1011.58 /  42188.34, epsilon=  0.928, speed=  42.13, gear= 1, damage= 0.00
Ep:92 step:40(21823), a_t=[s= 0.35, t= 0.517536, b= 0.000000], r_t=[r= 67.63, prog= 196.87, pen=-129.24, r_old= 67.63], Reward=  2754.97 /  2754.97 /  42188.34, epsilon=  0.928, speed=  67.77, gear= 2, damage= 0.00
Ep:92 step:60(21843), a_t=[s=-0.49, t= 0.444914, b= 0.000000], r_t=[r=-62.92, prog= 9.15, pen=-72.06, r_old=-62.92], Reward=  4031.39 /  3975.04 /  42188.34, epsilon=  0.928, speed=  39.02, gear= 2, damage= 13.00
META = 1 ... Running backwards
=============================================================
 starting episode: 93/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
Ep:93 step:0(21845), a_t=[s= 0.35, t= 0.438286, b= 0.000000], r_t=[r= 0.51, prog= 0.51, pen=-0.00, r_old= 0.51], Reward=  0.51 /  0.51 /  42188.34, epsilon=  0.928, speed=  0.17, gear= 1, damage= 0.00
Ep:93 step:20(21865), a_t=[s= 0.67, t= 0.640940, b= 0.000000], r_t=[r= 118.59, prog= 143.70, pen=-25.11, r_old= 118.59], Reward=  1100.70 /  1100.70 /  42188.34, epsilon=  0.928, speed=  48.00, gear= 1, damage= 0.00
Ep:93 step:40(21885), a_t=[s=-0.73, t= 0.598423, b= 0.000000], r_t=[r= 222.02, prog= 242.19, pen=-20.17, r_old= 222.02], Reward=  4301.36 /  4301.36 /  42188.34, epsilon=  0.928, speed=  81.73, gear= 2, damage= 0.00
Ep:93 step:60(21905), a_t=[s=-0.68, t= 0.577266, b= 0.000000], r_t=[r= 217.18, prog= 242.64, pen=-25.46, r_old= 217.18], Reward=  8625.19 /  8625.19 /  42188.34, epsilon=  0.928, speed=  80.98, gear= 3, damage= 0.00
Ep:93 step:80(21925), a_t=[s= 0.11, t= 0.637169, b= 0.000000], r_t=[r= 201.50, prog= 252.25, pen=-50.75, r_old= 201.50], Reward=  12497.87 /  12497.87 /  42188.34, epsilon=  0.927, speed=  89.09, gear= 3, damage= 0.00
Ep:93 step:100(21945), a_t=[s=-0.03, t= 0.459483, b= 0.000000], r_t=[r= 227.06, prog= 279.31, pen=-52.25, r_old= 227.06], Reward=  16654.22 /  16654.22 /  42188.34, epsilon=  0.927, speed=  98.07, gear= 3, damage= 0.00
Ep:93 step:120(21965), a_t=[s= 0.05, t= 0.614569, b= 0.021069], r_t=[r= 223.75, prog= 280.01, pen=-56.26, r_old= 223.75], Reward=  21200.78 /  21200.78 /  42188.34, epsilon=  0.927, speed=  98.46, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 94/2000
Waiting for server on 3107............
Count Down : 5
Client connected on 3107..............
