=============================================================
 starting episode: 0/2000
Client connected on 3102..............
Ep:0 step:0(1), a_t=[s=-1.00, t= 0.427896, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:75 step:140(32288), a_t=[s= 0.18, t= 0.507521, b= 0.000000], r_t=[r=-0.13, prog= 0.95, pen=-1.08, r_old=-0.13], Reward=  3003.01 /  2803.27 /  12173.99, epsilon=  0.893, speed=  0.48, gear= 1, damage= 175.00
Ep:75 step:160(32308), a_t=[s= 0.16, t= 0.474561, b= 0.000000], r_t=[r=-0.04, prog= 0.56, pen=-0.60, r_old=-0.04], Reward=  3001.94 /  2802.20 /  12173.99, epsilon=  0.893, speed=  0.27, gear= 1, damage= 175.00
Ep:75 step:180(32328), a_t=[s= 0.66, t= 0.589723, b= 0.000000], r_t=[r= 0.03, prog= 1.52, pen=-1.49, r_old= 0.03], Reward=  3001.64 /  2801.89 /  12173.99, epsilon=  0.892, speed=  0.69, gear= 1, damage= 175.00
Ep:75 step:200(32348), a_t=[s= 0.70, t= 0.539711, b= 0.000000], r_t=[r= 0.12, prog= 1.29, pen=-1.18, r_old= 0.12], Reward=  3002.84 /  2803.10 /  12173.99, epsilon=  0.892, speed=  0.55, gear= 1, damage= 175.00
Ep:75 step:220(32368), a_t=[s= 0.52, t= 0.409750, b= 0.000000], r_t=[r= 0.31, prog= 1.67, pen=-1.36, r_old= 0.31], Reward=  3008.06 /  2808.32 /  12173.99, epsilon=  0.892, speed=  0.66, gear= 1, damage= 175.00
Ep:75 step:240(32388), a_t=[s= 0.62, t= 0.546848, b= 0.000000], r_t=[r= 1.57, prog= 5.97, pen=-4.40, r_old= 1.57], Reward=  3020.82 /  2821.07 /  12173.99, epsilon=  0.892, speed=  2.21, gear= 1, damage= 175.00
Ep:75 step:260(32408), a_t=[s=-0.64, t= 0.574262, b= 0.000000], r_t=[r= 5.93, prog= 16.78, pen=-10.86, r_old= 5.93], Reward=  3085.27 /  2880.04 /  12173.99, epsilon=  0.892, speed=  5.82, gear= 1, damage= 185.00
Ep:75 step:280(32428), a_t=[s= 0.60, t= 0.495640, b= 0.000000], r_t=[r=-2.28, prog= 0.08, pen=-2.35, r_old=-2.28], Reward=  3244.76 /  3000.10 /  12173.99, epsilon=  0.892, speed=  0.94, gear= 1, damage= 203.00
META = 1 ... Running backwards
=============================================================
 starting episode: 76/2000
Client connected on 3102..............
Ep:76 step:0(32430), a_t=[s=-0.25, t= 0.467886, b= 0.000000], r_t=[r= 0.21, prog= 0.21, pen=-0.00, r_old= 0.21], Reward=  0.21 /  0.21 /  12173.99, epsilon=  0.892, speed=  0.07, gear= 1, damage= 0.00
Ep:76 step:20(32450), a_t=[s= 0.23, t= 0.600920, b= 0.000000], r_t=[r= 123.35, prog= 145.48, pen=-22.13, r_old= 123.35], Reward=  1132.96 /  1132.96 /  12173.99, epsilon=  0.892, speed=  48.58, gear= 1, damage= 0.00
Ep:76 step:40(32470), a_t=[s=-0.27, t= 0.561076, b= 0.000000], r_t=[r= 105.36, prog= 238.01, pen=-132.65, r_old= 105.36], Reward=  3224.15 /  3224.15 /  12173.99, epsilon=  0.892, speed=  79.35, gear= 2, damage= 0.00
Ep:76 step:60(32490), a_t=[s=-0.53, t= 0.433880, b= 0.000000], r_t=[r= 110.31, prog= 254.48, pen=-144.17, r_old= 110.31], Reward=  5441.84 /  5341.67 /  12173.99, epsilon=  0.892, speed=  85.23, gear= 3, damage= 3.00
META = 1 ... Running backwards
=============================================================
 starting episode: 77/2000
Client connected on 3102..............
Ep:77 step:0(32507), a_t=[s= 0.56, t= 0.506780, b= 0.000000], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward=  0.22 /  0.22 /  12173.99, epsilon=  0.892, speed=  0.07, gear= 1, damage= 0.00
Ep:77 step:20(32527), a_t=[s= 0.26, t= 0.527949, b= 0.013745], r_t=[r= 96.75, prog= 120.26, pen=-23.52, r_old= 96.75], Reward=  1074.13 /  1074.13 /  12173.99, epsilon=  0.892, speed=  42.24, gear= 1, damage= 0.00
Ep:77 step:40(32547), a_t=[s= 1.00, t= 0.529712, b= 0.000000], r_t=[r= 110.51, prog= 239.25, pen=-128.74, r_old= 110.51], Reward=  3403.58 /  3403.58 /  12173.99, epsilon=  0.892, speed=  79.75, gear= 2, damage= 0.00
Ep:77 step:60(32567), a_t=[s=-0.93, t= 0.527868, b= 0.000000], r_t=[r= 196.96, prog= 225.02, pen=-28.06, r_old= 196.96], Reward=  5265.32 /  5170.77 /  12173.99, epsilon=  0.892, speed=  76.43, gear= 2, damage= 1.00
Ep:77 step:80(32587), a_t=[s=-0.48, t= 0.404243, b= 0.000000], r_t=[r= 226.64, prog= 259.12, pen=-32.48, r_old= 226.64], Reward=  9294.28 /  9199.73 /  12173.99, epsilon=  0.892, speed=  88.13, gear= 3, damage= 1.00
Ep:77 step:100(32607), a_t=[s= 1.00, t= 0.700814, b= 0.000000], r_t=[r= 48.25, prog= 168.69, pen=-120.44, r_old= 48.25], Reward=  10349.50 /  10212.83 /  12173.99, epsilon=  0.892, speed=  61.39, gear= 2, damage= 271.00
META = 1 ... Running backwards
=============================================================
 starting episode: 78/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:78 step:0(32620), a_t=[s=-0.41, t= 0.655050, b= 0.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  12173.99, epsilon=  0.891, speed= -0.00, gear= 1, damage= 0.00
Ep:78 step:20(32640), a_t=[s= 1.00, t= 0.666199, b= 0.000000], r_t=[r= 104.51, prog= 124.54, pen=-20.03, r_old= 104.51], Reward=  929.79 /  929.79 /  12173.99, epsilon=  0.891, speed=  41.64, gear= 1, damage= 0.00
Ep:78 step:40(32660), a_t=[s= 0.53, t= 0.602728, b= 0.000000], r_t=[r= 161.56, prog= 226.20, pen=-64.64, r_old= 161.56], Reward=  3814.15 /  3814.15 /  12173.99, epsilon=  0.891, speed=  75.45, gear= 2, damage= 0.00
Ep:78 step:60(32680), a_t=[s=-1.00, t= 0.690783, b= 0.000000], r_t=[r= 70.70, prog= 235.51, pen=-164.81, r_old= 70.70], Reward=  6175.04 /  5984.44 /  12173.99, epsilon=  0.891, speed=  84.78, gear= 3, damage= 9.00
Ep:78 step:80(32700), a_t=[s= 0.44, t= 0.595455, b= 0.000000], r_t=[r= 180.25, prog= 303.68, pen=-123.43, r_old= 180.25], Reward=  8413.19 /  8222.59 /  12173.99, epsilon=  0.891, speed=  101.42, gear= 3, damage= 9.00
Ep:78 step:100(32720), a_t=[s=-0.33, t= 0.551055, b= 0.000000], r_t=[r= 196.30, prog= 301.10, pen=-104.80, r_old= 196.30], Reward=  11492.70 /  11302.11 /  12173.99, epsilon=  0.891, speed=  103.40, gear= 3, damage= 9.00
META = 1 ... Running backwards
=============================================================
 starting episode: 79/2000
Client connected on 3102..............
Ep:79 step:0(32737), a_t=[s=-1.00, t= 0.608922, b= 0.000000], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward= -0.07 / -0.07 /  12802.40, epsilon=  0.891, speed= -0.02, gear= 1, damage= 0.00
Ep:79 step:20(32757), a_t=[s=-1.00, t= 0.453484, b= 0.000000], r_t=[r= 80.52, prog= 114.49, pen=-33.97, r_old= 80.52], Reward=  1026.75 /  1026.75 /  12802.40, epsilon=  0.891, speed=  42.22, gear= 1, damage= 0.00
Ep:79 step:40(32777), a_t=[s=-0.26, t= 0.436008, b= 0.000000], r_t=[r= 51.48, prog= 143.60, pen=-92.12, r_old= 51.48], Reward=  2306.44 /  2278.30 /  12802.40, epsilon=  0.891, speed=  48.18, gear= 1, damage= 58.00
Ep:79 step:60(32797), a_t=[s= 0.49, t= 0.520934, b= 0.000000], r_t=[r= 3.72, prog= 77.83, pen=-74.12, r_old= 3.72], Reward=  3366.32 /  3322.19 /  12802.40, epsilon=  0.891, speed=  34.32, gear= 1, damage= 66.00
META = 1 ... Running backwards
=============================================================
 starting episode: 80/2000
Client connected on 3102..............
Ep:80 step:0(32803), a_t=[s=-0.51, t= 1.000000, b= 0.000000], r_t=[r= 0.34, prog= 0.34, pen=-0.00, r_old= 0.34], Reward=  0.34 /  0.34 /  12802.40, epsilon=  0.891, speed=  0.11, gear= 1, damage= 0.00
Ep:80 step:20(32823), a_t=[s= 0.68, t= 1.000000, b= 0.000000], r_t=[r= 155.42, prog= 260.59, pen=-105.17, r_old= 155.42], Reward=  2141.25 /  2141.25 /  12802.40, epsilon=  0.891, speed=  86.99, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 81/2000
Waiting for server on 3102............
Count Down : 5
Client connected on 3102..............
Ep:81 step:0(32843), a_t=[s=-1.00, t= 0.564476, b= 0.000000], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward= -0.07 / -0.07 /  12802.40, epsilon=  0.891, speed= -0.02, gear= 1, damage= 0.00
Ep:81 step:20(32863), a_t=[s=-0.63, t= 0.587039, b= 0.000000], r_t=[r= 130.78, prog= 146.94, pen=-16.17, r_old= 130.78], Reward=  1248.39 /  1248.39 /  12802.40, epsilon=  0.891, speed=  49.77, gear= 1, damage= 0.00
Ep:81 step:40(32883), a_t=[s= 0.09, t= 0.559787, b= 0.000000], r_t=[r=-8.97, prog= 199.11, pen=-208.08, r_old=-77.00], Reward=  3553.57 /  3485.54 /  12802.40, epsilon=  0.891, speed=  68.43, gear= 3, damage= 77.00
Ep:81 step:60(32903), a_t=[s= 0.13, t= 0.557437, b= 0.000000], r_t=[r=-4.10, prog= 1.90, pen=-6.01, r_old=-4.10], Reward=  4058.67 /  3990.64 /  12802.40, epsilon=  0.891, speed=  2.46, gear= 1, damage= 77.00
Ep:81 step:80(32923), a_t=[s= 0.13, t= 0.527678, b= 0.000000], r_t=[r=-0.01, prog=-0.02, pen= 0.01, r_old=-0.01], Reward=  4054.63 /  3986.59 /  12802.40, epsilon=  0.891, speed= -0.02, gear= 1, damage= 77.00
Ep:81 step:100(32943), a_t=[s=-0.71, t= 0.751397, b= 0.000000], r_t=[r=-0.12, prog= 0.09, pen=-0.21, r_old=-0.12], Reward=  4052.74 /  3984.71 /  12802.40, epsilon=  0.891, speed=  0.09, gear= 1, damage= 77.00
Ep:81 step:120(32963), a_t=[s=-0.31, t= 0.687895, b= 0.000000], r_t=[r=-0.17, prog= 0.15, pen=-0.31, r_old=-0.17], Reward=  4050.52 /  3982.49 /  12802.40, epsilon=  0.890, speed=  0.13, gear= 1, damage= 77.00
Ep:81 step:140(32983), a_t=[s= 0.52, t= 0.535892, b= 0.000000], r_t=[r=-0.20, prog= 0.22, pen=-0.42, r_old=-0.20], Reward=  4048.15 /  3980.11 /  12802.40, epsilon=  0.890, speed=  0.17, gear= 1, damage= 77.00
Ep:81 step:160(33003), a_t=[s=-0.46, t= 0.497638, b= 0.000000], r_t=[r=-0.03, prog= 0.05, pen=-0.07, r_old=-0.03], Reward=  4045.51 /  3977.47 /  12802.40, epsilon=  0.890, speed=  0.03, gear= 1, damage= 77.00
Ep:81 step:180(33023), a_t=[s= 0.20, t= 0.552594, b= 0.000000], r_t=[r=-0.14, prog= 0.30, pen=-0.44, r_old=-0.14], Reward=  4043.09 /  3975.05 /  12802.40, epsilon=  0.890, speed=  0.19, gear= 1, damage= 77.00
Ep:81 step:200(33043), a_t=[s= 1.00, t= 0.459650, b= 0.000000], r_t=[r=-0.13, prog= 0.37, pen=-0.50, r_old=-0.13], Reward=  4041.20 /  3973.17 /  12802.40, epsilon=  0.890, speed=  0.22, gear= 1, damage= 77.00
Ep:81 step:220(33063), a_t=[s=-0.36, t= 0.522453, b= 0.000000], r_t=[r=-0.07, prog= 0.28, pen=-0.35, r_old=-0.07], Reward=  4039.17 /  3971.13 /  12802.40, epsilon=  0.890, speed=  0.16, gear= 1, damage= 77.00
Ep:81 step:240(33083), a_t=[s= 1.00, t= 0.507736, b= 0.000000], r_t=[r=-0.10, prog= 0.62, pen=-0.72, r_old=-0.10], Reward=  4037.51 /  3969.48 /  12802.40, epsilon=  0.890, speed=  0.32, gear= 1, damage= 77.00
Ep:81 step:260(33103), a_t=[s=-0.17, t= 0.507608, b= 0.000000], r_t=[r=-0.02, prog= 0.37, pen=-0.39, r_old=-0.02], Reward=  4036.41 /  3968.38 /  12802.40, epsilon=  0.890, speed=  0.18, gear= 1, damage= 77.00
Ep:81 step:280(33123), a_t=[s= 0.23, t= 0.395548, b= 0.000000], r_t=[r= 0.00, prog= 0.65, pen=-0.65, r_old= 0.00], Reward=  4036.05 /  3968.02 /  12802.40, epsilon=  0.890, speed=  0.30, gear= 1, damage= 77.00
Ep:81 step:300(33143), a_t=[s= 1.00, t= 0.508914, b= 0.000000], r_t=[r= 0.17, prog= 1.74, pen=-1.57, r_old= 0.17], Reward=  4037.21 /  3969.18 /  12802.40, epsilon=  0.890, speed=  0.74, gear= 1, damage= 77.00
Ep:81 step:320(33163), a_t=[s= 1.00, t= 0.550555, b= 0.000000], r_t=[r= 0.59, prog= 3.52, pen=-2.92, r_old= 0.59], Reward=  4041.25 /  3973.21 /  12802.40, epsilon=  0.890, speed=  1.41, gear= 1, damage= 77.00
Ep:81 step:340(33183), a_t=[s= 1.00, t= 0.484371, b= 0.000000], r_t=[r= 2.09, prog= 7.43, pen=-5.34, r_old= 2.09], Reward=  4057.95 /  3989.91 /  12802.40, epsilon=  0.890, speed=  2.71, gear= 1, damage= 77.00
Ep:81 step:360(33203), a_t=[s= 0.56, t= 0.561501, b= 0.000000], r_t=[r= 13.16, prog= 37.44, pen=-24.27, r_old= 13.16], Reward=  4096.36 /  4022.84 /  12802.40, epsilon=  0.890, speed=  12.99, gear= 1, damage= 159.00
META = 1 ... Running backwards
=============================================================
 starting episode: 82/2000
Client connected on 3102..............
Ep:82 step:0(33220), a_t=[s=-0.58, t= 0.682890, b= 0.000000], r_t=[r= 0.16, prog= 0.16, pen=-0.00, r_old= 0.16], Reward=  0.16 /  0.16 /  12802.40, epsilon=  0.890, speed=  0.05, gear= 1, damage= 0.00
Ep:82 step:20(33240), a_t=[s=-0.55, t= 0.564946, b= 0.000000], r_t=[r= 103.50, prog= 128.29, pen=-24.79, r_old= 103.50], Reward=  1122.44 /  1122.44 /  12802.40, epsilon=  0.890, speed=  44.73, gear= 1, damage= 0.00
Ep:82 step:40(33260), a_t=[s= 0.66, t= 0.615854, b= 0.000000], r_t=[r= 69.52, prog= 180.49, pen=-110.97, r_old= 69.52], Reward=  2283.13 /  2223.54 /  12802.40, epsilon=  0.889, speed=  60.22, gear= 2, damage= 61.00
Ep:82 step:60(33280), a_t=[s= 0.16, t= 0.480090, b= 0.000000], r_t=[r= 129.07, prog= 236.02, pen=-106.95, r_old= 129.07], Reward=  4200.09 /  4074.76 /  12802.40, epsilon=  0.889, speed=  79.18, gear= 2, damage= 64.00
META = 1 ... Running backwards
=============================================================
 starting episode: 83/2000
Client connected on 3102..............
Ep:83 step:0(33294), a_t=[s=-0.39, t= 0.584179, b= 0.000000], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward= -0.09 / -0.09 /  12802.40, epsilon=  0.889, speed= -0.03, gear= 1, damage= 0.00
Ep:83 step:20(33314), a_t=[s=-0.69, t= 0.585233, b= 0.000000], r_t=[r= 128.74, prog= 142.91, pen=-14.16, r_old= 128.74], Reward=  1224.72 /  1224.72 /  12802.40, epsilon=  0.889, speed=  48.26, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 84/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:84 step:0(33328), a_t=[s=-0.07, t= 0.751730, b= 0.000000], r_t=[r= 0.25, prog= 0.25, pen=-0.00, r_old= 0.25], Reward=  0.25 /  0.25 /  12802.40, epsilon=  0.889, speed=  0.08, gear= 1, damage= 0.00
Ep:84 step:20(33348), a_t=[s= 0.33, t= 0.525254, b= 0.000000], r_t=[r= 109.34, prog= 134.73, pen=-25.39, r_old= 109.34], Reward=  1052.68 /  1052.68 /  12802.40, epsilon=  0.889, speed=  46.36, gear= 1, damage= 0.00
Ep:84 step:40(33368), a_t=[s=-0.06, t= 0.598761, b= 0.000000], r_t=[r= 96.71, prog= 226.36, pen=-129.65, r_old= 96.71], Reward=  2858.99 /  2787.72 /  12802.40, epsilon=  0.889, speed=  75.95, gear= 2, damage= 2.00
META = 1 ... Running backwards
=============================================================
 starting episode: 85/2000
Client connected on 3102..............
Ep:85 step:0(33380), a_t=[s=-0.17, t= 0.512807, b= 0.000000], r_t=[r= 0.52, prog= 0.52, pen=-0.00, r_old= 0.52], Reward=  0.52 /  0.52 /  12802.40, epsilon=  0.889, speed=  0.17, gear= 1, damage= 0.00
Ep:85 step:20(33400), a_t=[s= 0.72, t= 0.678586, b= 0.000000], r_t=[r= 129.22, prog= 147.37, pen=-18.16, r_old= 129.22], Reward=  1107.17 /  1107.17 /  12802.40, epsilon=  0.889, speed=  49.27, gear= 1, damage= 0.00
META = 1 ... out of track
=============================================================
 starting episode: 86/2000
Client connected on 3102..............
Ep:86 step:0(33410), a_t=[s= 0.42, t= 0.707071, b= 0.000000], r_t=[r= 0.17, prog= 0.17, pen=-0.00, r_old= 0.17], Reward=  0.17 /  0.17 /  12802.40, epsilon=  0.889, speed=  0.06, gear= 1, damage= 0.00
Ep:86 step:20(33430), a_t=[s= 0.93, t= 0.645371, b= 0.000000], r_t=[r= 104.82, prog= 127.22, pen=-22.40, r_old= 104.82], Reward=  1072.98 /  1072.98 /  12802.40, epsilon=  0.889, speed=  45.23, gear= 1, damage= 0.00
Ep:86 step:40(33450), a_t=[s= 0.23, t= 0.546732, b= 0.000000], r_t=[r= 53.88, prog= 144.22, pen=-90.34, r_old= 53.88], Reward=  2629.54 /  2543.16 /  12802.40, epsilon=  0.889, speed=  48.24, gear= 1, damage= 46.00
Ep:86 step:60(33470), a_t=[s= 0.15, t= 0.517326, b= 0.014184], r_t=[r=-8.96, prog= 67.59, pen=-76.55, r_old=-8.96], Reward=  3992.07 /  3916.20 /  12802.40, epsilon=  0.889, speed=  34.17, gear= 1, damage= 139.00
META = 1 ... Running backwards
=============================================================
 starting episode: 87/2000
Client connected on 3102..............
Ep:87 step:0(33480), a_t=[s= 0.67, t= 0.651413, b= 0.000000], r_t=[r= 0.25, prog= 0.25, pen=-0.00, r_old= 0.25], Reward=  0.25 /  0.25 /  12802.40, epsilon=  0.889, speed=  0.08, gear= 1, damage= 0.00
Ep:87 step:20(33500), a_t=[s=-0.86, t= 0.488669, b= 0.000000], r_t=[r= 114.02, prog= 137.04, pen=-23.02, r_old= 114.02], Reward=  1108.91 /  1108.91 /  12802.40, epsilon=  0.889, speed=  46.49, gear= 1, damage= 0.00
Ep:87 step:40(33520), a_t=[s= 0.61, t= 0.654178, b= 0.000000], r_t=[r= 80.75, prog= 206.48, pen=-125.74, r_old= 80.75], Reward=  2559.37 /  2495.53 /  12802.40, epsilon=  0.889, speed=  68.94, gear= 2, damage= 2.00
Ep:87 step:60(33540), a_t=[s= 0.02, t= 0.589466, b= 0.000000], r_t=[r=-12.63, prog= 7.17, pen=-19.80, r_old=-12.63], Reward=  1988.40 /  1797.68 /  12802.40, epsilon=  0.889, speed=  8.15, gear= 1, damage= 1713.00
Ep:87 step:80(33560), a_t=[s=-0.21, t= 0.425266, b= 0.000000], r_t=[r=-0.07, prog= 0.09, pen=-0.16, r_old=-0.07], Reward=  1969.99 /  1779.28 /  12802.40, epsilon=  0.888, speed=  0.07, gear= 1, damage= 1713.00
Ep:87 step:100(33580), a_t=[s= 0.26, t= 0.519183, b= 0.000000], r_t=[r=-0.09, prog= 0.17, pen=-0.26, r_old=-0.09], Reward=  1966.72 /  1776.01 /  12802.40, epsilon=  0.888, speed=  0.11, gear= 1, damage= 1713.00
Ep:87 step:120(33600), a_t=[s=-1.00, t= 0.522966, b= 0.000000], r_t=[r=-0.08, prog= 0.23, pen=-0.31, r_old=-0.08], Reward=  1964.13 /  1773.41 /  12802.40, epsilon=  0.888, speed=  0.14, gear= 1, damage= 1713.00
Ep:87 step:140(33620), a_t=[s= 0.37, t= 0.587029, b= 0.000000], r_t=[r=-0.16, prog= 0.70, pen=-0.86, r_old=-0.16], Reward=  1961.91 /  1771.19 /  12802.40, epsilon=  0.888, speed=  0.38, gear= 1, damage= 1713.00
Ep:87 step:160(33640), a_t=[s=-0.13, t= 0.407376, b= 0.000000], r_t=[r=-0.06, prog= 0.32, pen=-0.38, r_old=-0.06], Reward=  1960.28 /  1769.57 /  12802.40, epsilon=  0.888, speed=  0.17, gear= 1, damage= 1713.00
Ep:87 step:180(33660), a_t=[s=-1.00, t= 0.394654, b= 0.000000], r_t=[r=-0.03, prog= 0.61, pen=-0.64, r_old=-0.03], Reward=  1959.00 /  1768.28 /  12802.40, epsilon=  0.888, speed=  0.29, gear= 1, damage= 1713.00
Ep:87 step:200(33680), a_t=[s= 0.68, t= 0.604998, b= 0.000000], r_t=[r= 0.02, prog= 0.71, pen=-0.68, r_old= 0.02], Reward=  1958.99 /  1768.28 /  12802.40, epsilon=  0.888, speed=  0.31, gear= 1, damage= 1713.00
Ep:87 step:220(33700), a_t=[s= 0.07, t= 0.478731, b= 0.000000], r_t=[r= 0.10, prog= 0.88, pen=-0.78, r_old= 0.10], Reward=  1960.82 /  1770.10 /  12802.40, epsilon=  0.888, speed=  0.37, gear= 1, damage= 1713.00
Ep:87 step:240(33720), a_t=[s=-0.46, t= 0.744247, b= 0.000000], r_t=[r= 0.79, prog= 3.84, pen=-3.05, r_old= 0.79], Reward=  1967.96 /  1777.25 /  12802.40, epsilon=  0.888, speed=  1.49, gear= 1, damage= 1713.00
Ep:87 step:260(33740), a_t=[s=-0.17, t= 0.541603, b= 0.000000], r_t=[r= 2.90, prog= 9.17, pen=-6.27, r_old= 2.90], Reward=  1994.95 /  1804.23 /  12802.40, epsilon=  0.888, speed=  3.26, gear= 1, damage= 1713.00
Ep:87 step:280(33760), a_t=[s= 0.61, t= 0.444898, b= 0.000000], r_t=[r= 55.51, prog= 118.10, pen=-62.58, r_old= 55.51], Reward=  2382.69 /  2191.97 /  12802.40, epsilon=  0.888, speed=  39.67, gear= 1, damage= 1713.00
Ep:87 step:300(33780), a_t=[s=-0.43, t= 0.574565, b= 0.000000], r_t=[r= 173.92, prog= 238.29, pen=-64.37, r_old= 173.92], Reward=  4575.51 /  4384.80 /  12802.40, epsilon=  0.888, speed=  81.06, gear= 3, damage= 1713.00
Ep:87 step:320(33800), a_t=[s= 0.26, t= 0.581391, b= 0.077692], r_t=[r=-42.70, prog= 10.02, pen=-52.73, r_old=-15.00], Reward=  6422.28 /  6083.79 /  12802.40, epsilon=  0.888, speed=  15.37, gear= 1, damage= 1782.00
META = 1 ... Running backwards
=============================================================
 starting episode: 88/2000
Client connected on 3102..............
Ep:88 step:0(33803), a_t=[s=-0.60, t= 0.430565, b= 0.000000], r_t=[r= 0.26, prog= 0.26, pen=-0.00, r_old= 0.26], Reward=  0.26 /  0.26 /  12802.40, epsilon=  0.888, speed=  0.09, gear= 1, damage= 0.00
Ep:88 step:20(33823), a_t=[s=-0.11, t= 0.569618, b= 0.000000], r_t=[r= 110.33, prog= 135.92, pen=-25.59, r_old= 110.33], Reward=  1209.07 /  1209.07 /  12802.40, epsilon=  0.888, speed=  47.50, gear= 1, damage= 0.00
Ep:88 step:40(33843), a_t=[s= 1.00, t= 0.531814, b= 0.000000], r_t=[r= 67.77, prog= 198.54, pen=-130.77, r_old= 67.77], Reward=  2719.79 /  2663.38 /  12802.40, epsilon=  0.888, speed=  67.65, gear= 2, damage= 4.00
Ep:88 step:60(33863), a_t=[s= 0.28, t= 0.654314, b= 0.004422], r_t=[r=-31.24, prog= 34.32, pen=-65.56, r_old=-31.24], Reward=  4020.26 /  3868.19 /  12802.40, epsilon=  0.887, speed=  27.53, gear= 1, damage= 5.00
META = 1 ... Running backwards
=============================================================
 starting episode: 89/2000
Client connected on 3102..............
Ep:89 step:0(33866), a_t=[s= 1.00, t= 0.611389, b= 0.000000], r_t=[r= 0.51, prog= 0.51, pen=-0.00, r_old= 0.51], Reward=  0.51 /  0.51 /  12802.40, epsilon=  0.887, speed=  0.17, gear= 1, damage= 0.00
Ep:89 step:20(33886), a_t=[s=-0.12, t= 0.425236, b= 0.000000], r_t=[r= 116.92, prog= 144.69, pen=-27.77, r_old= 116.92], Reward=  1208.61 /  1208.61 /  12802.40, epsilon=  0.887, speed=  49.52, gear= 1, damage= 0.00
Ep:89 step:40(33906), a_t=[s= 0.79, t= 0.665289, b= 0.000000], r_t=[r= 60.47, prog= 167.44, pen=-106.97, r_old= 60.47], Reward=  2520.56 /  2493.87 /  12802.40, epsilon=  0.887, speed=  56.53, gear= 2, damage= 76.00
Ep:89 step:60(33926), a_t=[s= 0.26, t= 0.564171, b= 0.000000], r_t=[r= 26.60, prog= 146.04, pen=-119.44, r_old= 26.60], Reward=  4429.90 /  4375.04 /  12802.40, epsilon=  0.887, speed=  57.77, gear= 2, damage= 151.00
META = 1 ... Running backwards
=============================================================
 starting episode: 90/2000
### TORCS is RELAUNCHED ###
Client connected on 3102..............
Ep:90 step:0(33936), a_t=[s= 1.00, t= 0.523597, b= 0.000000], r_t=[r= 0.68, prog= 0.68, pen=-0.00, r_old= 0.68], Reward=  0.68 /  0.68 /  12802.40, epsilon=  0.887, speed=  0.23, gear= 1, damage= 0.00
Ep:90 step:20(33956), a_t=[s=-0.87, t= 0.447137, b= 0.000000], r_t=[r= 100.73, prog= 122.08, pen=-21.36, r_old= 100.73], Reward=  1059.56 /  1059.56 /  12802.40, epsilon=  0.887, speed=  41.59, gear= 1, damage= 0.00
Ep:90 step:40(33976), a_t=[s= 0.29, t= 0.519934, b= 0.000000], r_t=[r= 40.56, prog= 131.60, pen=-91.04, r_old= 40.56], Reward=  2057.11 /  1951.97 /  12802.40, epsilon=  0.887, speed=  44.97, gear= 1, damage= 253.00
