=============================================================
 starting episode: 0/2000
Client connected on 3103..............
Ep:0 step:0(1), a_t=[s= 0.19, t= 0.362220, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:78 step:40(20417), a_t=[s=-0.11, t= 0.460266, b= 0.000000], r_t=[r= 186.37, prog= 233.95, pen=-47.59, r_old= 186.37], Reward=  4331.84 /  4331.84 /  27625.80, epsilon=  0.933, speed=  78.09, gear= 2, damage= 0.00
Ep:78 step:60(20437), a_t=[s=-0.36, t= 0.562589, b= 0.000000], r_t=[r=-256.80, prog= 132.95, pen=-389.75, r_old=-271.00], Reward=  7680.40 /  7666.19 /  27625.80, epsilon=  0.932, speed=  55.93, gear= 3, damage= 271.00
Ep:78 step:80(20457), a_t=[s=-0.93, t= 0.491264, b= 0.000000], r_t=[r= 83.57, prog= 210.72, pen=-127.15, r_old= 83.57], Reward=  9043.35 /  9029.15 /  27625.80, epsilon=  0.932, speed=  73.36, gear= 2, damage= 271.00
Ep:78 step:100(20477), a_t=[s= 1.00, t= 0.544686, b= 0.000000], r_t=[r= 116.08, prog= 241.51, pen=-125.43, r_old= 116.08], Reward=  11817.90 /  11803.70 /  27625.80, epsilon=  0.932, speed=  83.65, gear= 3, damage= 271.00
Ep:78 step:120(20497), a_t=[s= 1.00, t= 0.506979, b= 0.000000], r_t=[r= 128.89, prog= 226.46, pen=-97.57, r_old= 128.89], Reward=  15167.54 /  15153.34 /  27625.80, epsilon=  0.932, speed=  78.15, gear= 2, damage= 271.00
Ep:78 step:140(20517), a_t=[s=-0.31, t= 0.507917, b= 0.000000], r_t=[r=-12.22, prog= 110.43, pen=-122.65, r_old=-12.22], Reward=  16701.02 /  16608.90 /  27625.80, epsilon=  0.932, speed=  57.96, gear= 2, damage= 284.00
META = 1 ... Running backwards
=============================================================
 starting episode: 79/2000
Client connected on 3103..............
Ep:79 step:0(20524), a_t=[s= 0.19, t= 0.426953, b= 0.000000], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  27625.80, epsilon=  0.932, speed=  0.08, gear= 1, damage= 0.00
Ep:79 step:20(20544), a_t=[s= 1.00, t= 0.532927, b= 0.000000], r_t=[r= 109.52, prog= 128.05, pen=-18.53, r_old= 109.52], Reward=  1097.76 /  1097.76 /  27625.80, epsilon=  0.932, speed=  43.22, gear= 1, damage= 0.00
Ep:79 step:40(20564), a_t=[s= 0.90, t= 0.539927, b= 0.000000], r_t=[r= 100.70, prog= 215.29, pen=-114.59, r_old= 100.70], Reward=  4340.30 /  4340.30 /  27625.80, epsilon=  0.932, speed=  79.50, gear= 2, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 80/2000
Client connected on 3103..............
Ep:80 step:0(20578), a_t=[s= 0.08, t= 1.000000, b= 0.000000], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -0.10 / -0.10 /  27625.80, epsilon=  0.932, speed= -0.03, gear= 1, damage= 0.00
Ep:80 step:20(20598), a_t=[s=-0.96, t= 1.000000, b= 0.000000], r_t=[r= 234.07, prog= 251.85, pen=-17.78, r_old= 234.07], Reward=  2635.43 /  2635.43 /  27625.80, epsilon=  0.932, speed=  84.01, gear= 3, damage= 0.00
Ep:80 step:40(20618), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 271.35, prog= 327.16, pen=-55.81, r_old= 271.35], Reward=  7504.15 /  7504.15 /  27625.80, epsilon=  0.932, speed=  109.15, gear= 3, damage= 0.00
Ep:80 step:60(20638), a_t=[s= 1.00, t= 1.000000, b= 0.000000], r_t=[r= 72.42, prog= 163.86, pen=-91.44, r_old= 72.42], Reward=  9454.62 /  9390.24 /  27625.80, epsilon=  0.932, speed=  67.38, gear= 2, damage= 70.00
META = 1 ... Running backwards
=============================================================
 starting episode: 81/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:81 step:0(20647), a_t=[s=-0.16, t= 0.422973, b= 0.005595], r_t=[r= 0.32, prog= 0.32, pen=-0.00, r_old= 0.32], Reward=  0.32 /  0.32 /  27625.80, epsilon=  0.932, speed=  0.11, gear= 1, damage= 0.00
Ep:81 step:20(20667), a_t=[s= 0.33, t= 0.419335, b= 0.000000], r_t=[r= 106.36, prog= 113.03, pen=-6.67, r_old= 106.36], Reward=  1024.74 /  1024.74 /  27625.80, epsilon=  0.932, speed=  37.93, gear= 1, damage= 0.00
Ep:81 step:40(20687), a_t=[s= 1.00, t= 0.677970, b= 0.000000], r_t=[r= 37.20, prog= 156.15, pen=-118.95, r_old= 37.20], Reward=  3156.43 /  3120.85 /  27625.80, epsilon=  0.932, speed=  56.89, gear= 2, damage= 80.00
Ep:81 step:60(20707), a_t=[s= 0.93, t= 0.565680, b= 0.000000], r_t=[r= 58.46, prog= 178.92, pen=-120.46, r_old= 58.46], Reward=  4987.85 /  4886.75 /  27625.80, epsilon=  0.932, speed=  69.65, gear= 2, damage= 81.00
META = 1 ... Running backwards
=============================================================
 starting episode: 82/2000
Client connected on 3103..............
Ep:82 step:0(20726), a_t=[s= 0.10, t= 0.545199, b= 0.000000], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  27625.80, epsilon=  0.932, speed=  0.05, gear= 1, damage= 0.00
Ep:82 step:20(20746), a_t=[s=-0.71, t= 0.571164, b= 0.018518], r_t=[r= 145.53, prog= 146.87, pen=-1.34, r_old= 145.53], Reward=  1278.82 /  1278.82 /  27625.80, epsilon=  0.932, speed=  48.96, gear= 1, damage= 0.00
Ep:82 step:40(20766), a_t=[s= 1.00, t= 0.604537, b= 0.000000], r_t=[r= 189.08, prog= 240.79, pen=-51.71, r_old= 189.08], Reward=  4850.17 /  4850.17 /  27625.80, epsilon=  0.932, speed=  80.57, gear= 3, damage= 0.00
Ep:82 step:60(20786), a_t=[s= 0.96, t= 0.787025, b= 0.000000], r_t=[r= 16.87, prog= 136.28, pen=-119.42, r_old= 16.87], Reward=  7374.04 /  7314.37 /  27625.80, epsilon=  0.932, speed=  56.54, gear= 2, damage= 20.00
Ep:82 step:80(20806), a_t=[s= 1.00, t= 0.569687, b= 0.000000], r_t=[r=-0.13, prog= 0.55, pen=-0.68, r_old=-0.13], Reward=  7232.26 /  7172.59 /  27625.80, epsilon=  0.931, speed=  0.30, gear= 1, damage= 20.00
Ep:82 step:100(20826), a_t=[s= 0.94, t= 0.639225, b= 0.000000], r_t=[r=-0.07, prog= 0.75, pen=-0.82, r_old=-0.07], Reward=  7230.27 /  7170.60 /  27625.80, epsilon=  0.931, speed=  0.37, gear= 1, damage= 20.00
Ep:82 step:120(20846), a_t=[s= 0.03, t= 0.409197, b= 0.000000], r_t=[r=-0.01, prog= 0.34, pen=-0.35, r_old=-0.01], Reward=  7229.55 /  7169.88 /  27625.80, epsilon=  0.931, speed=  0.16, gear= 1, damage= 20.00
Ep:82 step:140(20866), a_t=[s= 1.00, t= 0.448284, b= 0.000000], r_t=[r= 0.05, prog= 1.06, pen=-1.01, r_old= 0.05], Reward=  7229.82 /  7170.15 /  27625.80, epsilon=  0.931, speed=  0.47, gear= 1, damage= 20.00
Ep:82 step:160(20886), a_t=[s= 0.39, t= 0.461304, b= 0.000000], r_t=[r= 0.43, prog= 2.46, pen=-2.02, r_old= 0.43], Reward=  7234.73 /  7175.06 /  27625.80, epsilon=  0.931, speed=  0.98, gear= 1, damage= 20.00
Ep:82 step:180(20906), a_t=[s= 1.00, t= 0.573625, b= 0.000000], r_t=[r= 1.84, prog= 6.85, pen=-5.01, r_old= 1.84], Reward=  7249.84 /  7190.17 /  27625.80, epsilon=  0.931, speed=  2.53, gear= 1, damage= 20.00
Ep:82 step:200(20926), a_t=[s= 0.34, t= 0.579914, b= 0.000000], r_t=[r= 12.11, prog= 35.19, pen=-23.08, r_old= 12.11], Reward=  7356.91 /  7279.25 /  27625.80, epsilon=  0.931, speed=  12.27, gear= 1, damage= 44.00
META = 1 ... Running backwards
=============================================================
 starting episode: 83/2000
Client connected on 3103..............
Ep:83 step:0(20945), a_t=[s=-0.81, t= 0.411436, b= 0.000000], r_t=[r= 0.52, prog= 0.52, pen=-0.00, r_old= 0.52], Reward=  0.52 /  0.52 /  27625.80, epsilon=  0.931, speed=  0.17, gear= 1, damage= 0.00
Ep:83 step:20(20965), a_t=[s=-0.80, t= 0.578070, b= 0.000000], r_t=[r= 112.57, prog= 119.83, pen=-7.26, r_old= 112.57], Reward=  1117.49 /  1117.49 /  27625.80, epsilon=  0.931, speed=  40.15, gear= 1, damage= 0.00
Ep:83 step:40(20985), a_t=[s= 0.64, t= 0.387091, b= 0.000000], r_t=[r= 141.13, prog= 173.31, pen=-32.18, r_old= 141.13], Reward=  3737.59 /  3737.59 /  27625.80, epsilon=  0.931, speed=  59.16, gear= 2, damage= 0.00
Ep:83 step:60(21005), a_t=[s= 0.24, t= 0.529085, b= 0.000000], r_t=[r= 82.00, prog= 230.11, pen=-148.11, r_old= 82.00], Reward=  6121.91 /  6027.95 /  27625.80, epsilon=  0.931, speed=  79.64, gear= 3, damage= 8.00
Ep:83 step:80(21025), a_t=[s= 1.00, t= 0.490448, b= 0.000000], r_t=[r=-29.14, prog= 66.23, pen=-95.37, r_old=-29.14], Reward=  7622.43 /  7528.48 /  27625.80, epsilon=  0.931, speed=  41.11, gear= 2, damage= 8.00
META = 1 ... Running backwards
=============================================================
 starting episode: 84/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:84 step:0(21031), a_t=[s= 1.00, t= 0.455386, b= 0.000000], r_t=[r= 0.55, prog= 0.55, pen=-0.00, r_old= 0.55], Reward=  0.55 /  0.55 /  27625.80, epsilon=  0.931, speed=  0.18, gear= 1, damage= 0.00
Ep:84 step:20(21051), a_t=[s= 0.01, t= 0.525524, b= 0.000000], r_t=[r= 109.01, prog= 120.74, pen=-11.73, r_old= 109.01], Reward=  1027.38 /  1027.38 /  27625.80, epsilon=  0.931, speed=  41.10, gear= 1, damage= 0.00
Ep:84 step:40(21071), a_t=[s= 0.03, t= 0.679594, b= 0.000000], r_t=[r= 160.83, prog= 219.42, pen=-58.59, r_old= 160.83], Reward=  4310.05 /  4310.05 /  27625.80, epsilon=  0.931, speed=  81.11, gear= 2, damage= 0.00
Ep:84 step:60(21091), a_t=[s= 0.65, t= 0.716307, b= 0.010880], r_t=[r= 221.34, prog= 237.38, pen=-16.03, r_old= 221.34], Reward=  6972.89 /  6808.48 /  27625.80, epsilon=  0.931, speed=  80.30, gear= 2, damage= 66.00
Ep:84 step:80(21111), a_t=[s= 0.83, t= 0.639297, b= 0.000000], r_t=[r= 187.45, prog= 219.41, pen=-31.96, r_old= 187.45], Reward=  10793.42 /  10629.01 /  27625.80, epsilon=  0.930, speed=  78.07, gear= 2, damage= 66.00
Ep:84 step:100(21131), a_t=[s=-1.00, t= 0.620275, b= 0.000000], r_t=[r= 91.19, prog= 242.31, pen=-151.12, r_old= 91.19], Reward=  13428.24 /  13166.21 /  27625.80, epsilon=  0.930, speed=  84.67, gear= 3, damage= 67.00
Ep:84 step:120(21151), a_t=[s=-1.00, t= 0.442766, b= 0.000000], r_t=[r=-18.11, prog= 64.58, pen=-82.69, r_old=-18.11], Reward=  15657.15 /  15395.12 /  27625.80, epsilon=  0.930, speed=  66.92, gear= 2, damage= 67.00
Ep:84 step:140(21171), a_t=[s=-1.00, t= 0.664761, b= 0.000000], r_t=[r= 6.09, prog= 20.14, pen=-14.05, r_old= 6.09], Reward=  15060.69 /  14807.29 /  27625.80, epsilon=  0.930, speed=  7.23, gear= 1, damage= 629.00
Ep:84 step:160(21191), a_t=[s=-0.06, t= 0.549673, b= 0.000000], r_t=[r= 43.28, prog= 109.13, pen=-65.85, r_old= 43.28], Reward=  15458.48 /  15196.32 /  27625.80, epsilon=  0.930, speed=  37.84, gear= 1, damage= 636.00
META = 1 ... Running backwards
=============================================================
 starting episode: 85/2000
Client connected on 3103..............
Ep:85 step:0(21201), a_t=[s=-0.37, t= 0.576052, b= 0.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  27625.80, epsilon=  0.930, speed= -0.00, gear= 1, damage= 0.00
Ep:85 step:20(21221), a_t=[s= 1.00, t= 0.556533, b= 0.000000], r_t=[r= 108.78, prog= 125.19, pen=-16.41, r_old= 108.78], Reward=  1065.54 /  1065.54 /  27625.80, epsilon=  0.930, speed=  42.83, gear= 1, damage= 0.00
Ep:85 step:40(21241), a_t=[s=-0.30, t= 0.632717, b= 0.000000], r_t=[r= 199.43, prog= 212.18, pen=-12.75, r_old= 199.43], Reward=  4201.82 /  4201.82 /  27625.80, epsilon=  0.930, speed=  70.88, gear= 2, damage= 0.00
Ep:85 step:60(21261), a_t=[s= 0.21, t= 0.530378, b= 0.000000], r_t=[r= 145.90, prog= 263.53, pen=-117.63, r_old= 145.90], Reward=  7806.38 /  7806.38 /  27625.80, epsilon=  0.930, speed=  88.03, gear= 3, damage= 0.00
Ep:85 step:80(21281), a_t=[s=-0.21, t= 0.481550, b= 0.000000], r_t=[r= 94.76, prog= 239.57, pen=-144.81, r_old= 94.76], Reward=  9641.34 /  9431.58 /  27625.80, epsilon=  0.930, speed=  81.63, gear= 2, damage= 18.00
Ep:85 step:100(21301), a_t=[s=-0.35, t= 0.501525, b= 0.000000], r_t=[r= 241.16, prog= 261.89, pen=-20.74, r_old= 241.16], Reward=  13531.55 /  13321.79 /  27625.80, epsilon=  0.930, speed=  87.54, gear= 3, damage= 18.00
Ep:85 step:120(21321), a_t=[s= 1.00, t= 0.610083, b= 0.000000], r_t=[r= 103.45, prog= 236.32, pen=-132.87, r_old=-4.00], Reward=  16883.99 /  16525.85 /  27625.80, epsilon=  0.930, speed=  78.88, gear= 2, damage= 246.00
META = 1 ... Running backwards
=============================================================
 starting episode: 86/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:86 step:0(21325), a_t=[s=-0.10, t= 0.474482, b= 0.000000], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  0.08 /  0.08 /  27625.80, epsilon=  0.930, speed=  0.03, gear= 1, damage= 0.00
Ep:86 step:20(21345), a_t=[s=-0.06, t= 0.508809, b= 0.000000], r_t=[r= 113.32, prog= 125.21, pen=-11.89, r_old= 113.32], Reward=  1070.43 /  1070.43 /  27625.80, epsilon=  0.930, speed=  42.43, gear= 1, damage= 0.00
Ep:86 step:40(21365), a_t=[s= 0.23, t= 0.522847, b= 0.000000], r_t=[r= 49.62, prog= 149.90, pen=-100.28, r_old=-1.00], Reward=  2735.75 /  2640.05 /  27625.80, epsilon=  0.930, speed=  51.04, gear= 1, damage= 204.00
Ep:86 step:60(21385), a_t=[s=-0.63, t= 0.626993, b= 0.000000], r_t=[r= 82.92, prog= 193.32, pen=-110.39, r_old= 82.92], Reward=  4108.67 /  4012.97 /  27625.80, epsilon=  0.930, speed=  64.89, gear= 2, damage= 204.00
Ep:86 step:80(21405), a_t=[s= 1.00, t= 0.714427, b= 0.000000], r_t=[r=-0.34, prog= 0.06, pen=-0.40, r_old=-0.34], Reward=  4096.45 /  4000.75 /  27625.80, epsilon=  0.929, speed=  0.16, gear= 1, damage= 204.00
Ep:86 step:100(21425), a_t=[s=-0.72, t= 0.470437, b= 0.000000], r_t=[r= 0.00, prog=-0.01, pen= 0.01, r_old= 0.00], Reward=  4094.60 /  3998.90 /  27625.80, epsilon=  0.929, speed= -0.02, gear= 1, damage= 204.00
Ep:86 step:120(21445), a_t=[s= 0.62, t= 0.508802, b= 0.000000], r_t=[r=-0.02, prog= 0.01, pen=-0.03, r_old=-0.02], Reward=  4092.90 /  3997.20 /  27625.80, epsilon=  0.929, speed=  0.01, gear= 1, damage= 204.00
Ep:86 step:140(21465), a_t=[s= 0.53, t= 0.481071, b= 0.000000], r_t=[r=-0.02, prog= 0.01, pen=-0.03, r_old=-0.02], Reward=  4090.83 /  3995.13 /  27625.80, epsilon=  0.929, speed=  0.01, gear= 1, damage= 204.00
Ep:86 step:160(21485), a_t=[s=-0.17, t= 0.681292, b= 0.000000], r_t=[r=-0.12, prog= 0.07, pen=-0.19, r_old=-0.12], Reward=  4088.38 /  3992.68 /  27625.80, epsilon=  0.929, speed=  0.08, gear= 1, damage= 204.00
Ep:86 step:180(21505), a_t=[s=-0.41, t= 0.472555, b= 0.000000], r_t=[r=-0.18, prog= 0.13, pen=-0.31, r_old=-0.18], Reward=  4085.66 /  3989.95 /  27625.80, epsilon=  0.929, speed=  0.13, gear= 1, damage= 204.00
Ep:86 step:200(21525), a_t=[s=-0.06, t= 0.530582, b= 0.000000], r_t=[r=-0.03, prog= 0.03, pen=-0.05, r_old=-0.03], Reward=  4083.23 /  3987.52 /  27625.80, epsilon=  0.929, speed=  0.02, gear= 1, damage= 204.00
Ep:86 step:220(21545), a_t=[s= 0.82, t= 0.456586, b= 0.000000], r_t=[r=-0.11, prog= 0.13, pen=-0.24, r_old=-0.11], Reward=  4080.95 /  3985.25 /  27625.80, epsilon=  0.929, speed=  0.10, gear= 1, damage= 204.00
Ep:86 step:240(21565), a_t=[s= 0.01, t= 0.474171, b= 0.000000], r_t=[r=-0.04, prog= 0.07, pen=-0.11, r_old=-0.04], Reward=  4078.29 /  3982.59 /  27625.80, epsilon=  0.929, speed=  0.05, gear= 1, damage= 204.00
Ep:86 step:260(21585), a_t=[s=-0.30, t= 0.547573, b= 0.000000], r_t=[r=-0.08, prog= 0.16, pen=-0.24, r_old=-0.08], Reward=  4076.09 /  3980.39 /  27625.80, epsilon=  0.929, speed=  0.10, gear= 1, damage= 204.00
Ep:86 step:280(21605), a_t=[s= 0.00, t= 0.450745, b= 0.000000], r_t=[r=-0.15, prog= 0.35, pen=-0.50, r_old=-0.15], Reward=  4074.10 /  3978.40 /  27625.80, epsilon=  0.929, speed=  0.21, gear= 1, damage= 204.00
Ep:86 step:300(21625), a_t=[s= 0.18, t= 0.519017, b= 0.000000], r_t=[r=-0.06, prog= 0.17, pen=-0.24, r_old=-0.06], Reward=  4072.04 /  3976.34 /  27625.80, epsilon=  0.929, speed=  0.10, gear= 1, damage= 204.00
Ep:86 step:320(21645), a_t=[s= 0.97, t= 0.482148, b= 0.000000], r_t=[r=-0.12, prog= 0.48, pen=-0.60, r_old=-0.12], Reward=  4069.82 /  3974.12 /  27625.80, epsilon=  0.929, speed=  0.26, gear= 1, damage= 204.00
Ep:86 step:340(21665), a_t=[s= 1.00, t= 0.622756, b= 0.000000], r_t=[r=-0.10, prog= 0.82, pen=-0.92, r_old=-0.10], Reward=  4068.00 /  3972.30 /  27625.80, epsilon=  0.929, speed=  0.41, gear= 1, damage= 204.00
Ep:86 step:360(21685), a_t=[s=-0.11, t= 0.467966, b= 0.000000], r_t=[r=-0.02, prog= 0.47, pen=-0.49, r_old=-0.02], Reward=  4067.10 /  3971.40 /  27625.80, epsilon=  0.929, speed=  0.22, gear= 1, damage= 204.00
Ep:86 step:380(21705), a_t=[s= 0.29, t= 0.566949, b= 0.000000], r_t=[r= 0.05, prog= 1.14, pen=-1.09, r_old= 0.05], Reward=  4067.17 /  3971.47 /  27625.80, epsilon=  0.928, speed=  0.50, gear= 1, damage= 204.00
Ep:86 step:400(21725), a_t=[s= 1.00, t= 0.602182, b= 0.000000], r_t=[r= 0.49, prog= 3.56, pen=-3.07, r_old= 0.49], Reward=  4069.95 /  3974.24 /  27625.80, epsilon=  0.928, speed=  1.46, gear= 1, damage= 204.00
Ep:86 step:420(21745), a_t=[s=-0.39, t= 0.562875, b= 0.000000], r_t=[r= 0.36, prog= 1.72, pen=-1.37, r_old= 0.36], Reward=  4076.60 /  3980.89 /  27625.80, epsilon=  0.928, speed=  0.67, gear= 1, damage= 204.00
Ep:86 step:440(21765), a_t=[s= 0.64, t= 0.615329, b= 0.000000], r_t=[r= 2.57, prog= 8.76, pen=-6.19, r_old= 2.57], Reward=  4096.02 /  4000.32 /  27625.80, epsilon=  0.928, speed=  3.17, gear= 1, damage= 204.00
Ep:86 step:460(21785), a_t=[s=-1.00, t= 0.410853, b= 0.000000], r_t=[r= 1.85, prog= 6.28, pen=-4.42, r_old= 1.85], Reward=  4068.32 /  3960.30 /  27625.80, epsilon=  0.928, speed=  2.27, gear= 1, damage= 311.00
META = 1 ... Running backwards
=============================================================
 starting episode: 87/2000
Client connected on 3103..............
Ep:87 step:0(21804), a_t=[s= 0.28, t= 0.510699, b= 0.000000], r_t=[r= 0.28, prog= 0.28, pen=-0.00, r_old= 0.28], Reward=  0.28 /  0.28 /  27625.80, epsilon=  0.928, speed=  0.09, gear= 1, damage= 0.00
Ep:87 step:20(21824), a_t=[s= 1.00, t= 0.682408, b= 0.000000], r_t=[r= 128.25, prog= 139.18, pen=-10.93, r_old= 128.25], Reward=  1150.02 /  1150.02 /  27625.80, epsilon=  0.928, speed=  46.39, gear= 1, damage= 0.00
Ep:87 step:40(21844), a_t=[s= 1.00, t= 0.549083, b= 0.017558], r_t=[r= 197.20, prog= 216.98, pen=-19.79, r_old= 197.20], Reward=  4459.03 /  4459.03 /  27625.80, epsilon=  0.928, speed=  72.71, gear= 2, damage= 0.00
Ep:87 step:60(21864), a_t=[s=-0.02, t= 0.634494, b= 0.000000], r_t=[r= 134.77, prog= 213.27, pen=-78.50, r_old= 134.77], Reward=  8497.64 /  8497.64 /  27625.80, epsilon=  0.928, speed=  81.70, gear= 2, damage= 0.00
Ep:87 step:80(21884), a_t=[s=-1.00, t= 0.653521, b= 0.000000], r_t=[r= 95.13, prog= 255.49, pen=-160.36, r_old= 95.13], Reward=  10782.58 /  10782.58 /  27625.80, epsilon=  0.928, speed=  87.47, gear= 3, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 88/2000
Client connected on 3103..............
Ep:88 step:0(21899), a_t=[s=-0.28, t= 0.697702, b= 0.000000], r_t=[r= 0.40, prog= 0.41, pen=-0.00, r_old= 0.40], Reward=  0.40 /  0.40 /  27625.80, epsilon=  0.928, speed=  0.14, gear= 1, damage= 0.00
Ep:88 step:20(21919), a_t=[s= 0.31, t= 0.538134, b= 0.000000], r_t=[r= 135.00, prog= 144.94, pen=-9.94, r_old= 135.00], Reward=  1146.22 /  1146.22 /  27625.80, epsilon=  0.928, speed=  48.60, gear= 1, damage= 0.00
Ep:88 step:40(21939), a_t=[s= 0.59, t= 0.501542, b= 0.000000], r_t=[r= 87.30, prog= 209.70, pen=-122.41, r_old= 87.30], Reward=  2899.03 /  2775.76 /  27625.80, epsilon=  0.928, speed=  69.90, gear= 2, damage= 30.00
Ep:88 step:60(21959), a_t=[s= 0.36, t= 0.590321, b= 0.000000], r_t=[r= 99.74, prog= 238.10, pen=-138.36, r_old= 99.74], Reward=  4616.68 /  4412.91 /  27625.80, epsilon=  0.928, speed=  80.27, gear= 2, damage= 31.00
META = 1 ... Running backwards
Ep:88 step:80(21979), a_t=[s= 1.00, t= 0.469121, b= 0.000000], r_t=[r= 10.51, prog= 5.56, pen= 4.95, r_old= 10.51], Reward=  5636.32 /  5432.54 /  27625.80, epsilon=  0.928, speed= -9.99, gear= 1, damage= 31.00
=============================================================
 starting episode: 89/2000
Client connected on 3103..............
Ep:89 step:0(21980), a_t=[s=-0.71, t= 0.642164, b= 0.000000], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  0.01 /  0.01 /  27625.80, epsilon=  0.928, speed=  0.00, gear= 1, damage= 0.00
Ep:89 step:20(22000), a_t=[s=-0.20, t= 0.573617, b= 0.000000], r_t=[r= 104.35, prog= 108.93, pen=-4.58, r_old= 104.35], Reward=  982.55 /  982.55 /  27625.80, epsilon=  0.927, speed=  36.31, gear= 1, damage= 0.00
Ep:89 step:40(22020), a_t=[s=-0.00, t= 0.663410, b= 0.000000], r_t=[r= 2.44, prog= 11.17, pen=-8.72, r_old= 2.44], Reward=  1495.82 /  1507.94 /  27625.80, epsilon=  0.927, speed=  3.95, gear= 1, damage= 334.00
Ep:89 step:60(22040), a_t=[s= 0.84, t= 0.471612, b= 0.000000], r_t=[r= 22.94, prog= 62.13, pen=-39.19, r_old= 22.94], Reward=  1690.69 /  1702.81 /  27625.80, epsilon=  0.927, speed=  20.71, gear= 1, damage= 334.00
Ep:89 step:80(22060), a_t=[s= 0.38, t= 0.711328, b= 0.000000], r_t=[r= 65.23, prog= 149.64, pen=-84.41, r_old= 65.23], Reward=  2576.15 /  2551.25 /  27625.80, epsilon=  0.927, speed=  50.64, gear= 2, damage= 357.00
Ep:89 step:100(22080), a_t=[s= 0.36, t= 0.483707, b= 0.000000], r_t=[r= 76.97, prog= 207.64, pen=-130.67, r_old=-1.00], Reward=  4108.92 /  3963.49 /  27625.80, epsilon=  0.927, speed=  70.95, gear= 2, damage= 363.00
Ep:89 step:120(22100), a_t=[s= 0.97, t= 0.472168, b= 0.000000], r_t=[r=-26.85, prog= 18.21, pen=-45.06, r_old=-26.85], Reward=  5206.78 /  5061.35 /  27625.80, epsilon=  0.927, speed=  18.63, gear= 1, damage= 363.00
META = 1 ... Running backwards
=============================================================
 starting episode: 90/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:90 step:0(22103), a_t=[s=-0.97, t= 0.569805, b= 0.000000], r_t=[r=-0.08, prog=-0.08, pen= 0.00, r_old=-0.08], Reward= -0.08 / -0.08 /  27625.80, epsilon=  0.927, speed= -0.03, gear= 1, damage= 0.00
Ep:90 step:20(22123), a_t=[s=-0.27, t= 0.681671, b= 0.000000], r_t=[r= 115.90, prog= 136.82, pen=-20.91, r_old= 115.90], Reward=  1086.05 /  1086.05 /  27625.80, epsilon=  0.927, speed=  46.70, gear= 1, damage= 0.00
Ep:90 step:40(22143), a_t=[s= 0.38, t= 0.539848, b= 0.000000], r_t=[r= 90.17, prog= 230.53, pen=-140.36, r_old= 90.17], Reward=  3456.26 /  3456.26 /  27625.80, epsilon=  0.927, speed=  78.65, gear= 2, damage= 0.00
